證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,Unnamed: 19
"=""00965""",元大航太防衛科技,1863007.0,1000.0,1862007.0,0.0,0.0,0.0,0.0,850000.0,-850000,1940272.0,0.0,1653000.0,-1653000.0,3646272.0,53000.0,3593272.0,2952279.0,0.0
3450,聯鈞            ,1968462.0,980622.0,987840.0,0.0,0.0,0.0,0.0,800000.0,-800000,-162951.0,92000.0,152351.0,-60351.0,41000.0,143600.0,-102600.0,24889.0,0.0
2353,宏碁            ,4537872.0,6657000.0,-2119128.0,0.0,0.0,0.0,24000.0,720000.0,-696000,-299084.0,17000.0,264.0,16736.0,139000.0,454820.0,-315820.0,-3114212.0,0.0
2312,金寶            ,10195000.0,7437700.0,2757300.0,0.0,0.0,0.0,1000.0,641000.0,-640000,22459.0,80000.0,7000.0,73000.0,59060.0,109601.0,-50541.0,2139759.0,0.0
1303,南亞            ,17748527.0,31081349.0,-13332822.0,0.0,0.0,0.0,0.0,618000.0,-618000,-244444.0,986000.0,1219162.0,-233162.0,979162.0,990444.0,-11282.0,-14195266.0,0.0
2885,元大金          ,12218635.0,9449535.0,2769100.0,0.0,0.0,0.0,0.0,614000.0,-614000,-633538.0,3000.0,19831.0,-16831.0,111293.0,728000.0,-616707.0,1521562.0,0.0
2880,華南金          ,8940057.0,8000209.0,939848.0,0.0,0.0,0.0,0.0,591000.0,-591000,-999615.0,1000.0,1405.0,-405.0,22790.0,1022000.0,-999210.0,-650767.0,0.0
6442,光聖            ,1380561.0,933958.0,446603.0,0.0,0.0,0.0,94000.0,670636.0,-576636,-17496.0,108000.0,125717.0,-17717.0,2358.0,2137.0,221.0,-147529.0,0.0
2368,金像電          ,3841469.0,3659926.0,181543.0,0.0,0.0,0.0,1105935.0,1656000.0,-550065,-225255.0,60000.0,202444.0,-142444.0,268590.0,351401.0,-82811.0,-593777.0,0.0
6005,群益證          ,5882246.0,3752030.0,2130216.0,0.0,0.0,0.0,0.0,548000.0,-548000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1582216.0,0.0
"=""00881""",國泰台灣科技龍頭,2004780.0,3219030.0,-1214250.0,0.0,0.0,0.0,0.0,540000.0,-540000,-2492884.0,256000.0,0.0,256000.0,5438272.0,8187156.0,-2748884.0,-4247134.0,0.0
9904,寶成            ,5745283.0,7960200.0,-2214917.0,0.0,0.0,0.0,18000.0,556939.0,-538939,-139466.0,4000.0,4483.0,-483.0,36017.0,175000.0,-138983.0,-2893322.0,0.0
6285,啟碁            ,9533769.0,7800500.0,1733269.0,0.0,0.0,0.0,30536.0,534000.0,-503464,-570188.0,19000.0,231319.0,-212319.0,152696.0,510565.0,-357869.0,659617.0,0.0
6805,富世達          ,860301.0,557211.0,303090.0,0.0,0.0,0.0,100000.0,589501.0,-489501,-12677.0,33675.0,48877.0,-15202.0,34498.0,31973.0,2525.0,-199088.0,0.0
2347,聯強            ,2748190.0,3109766.0,-361576.0,0.0,0.0,0.0,55000.0,470784.0,-415784,-122172.0,0.0,2000.0,-2000.0,9322.0,129494.0,-120172.0,-899532.0,0.0
3045,台灣大          ,10215221.0,7016225.0,3198996.0,0.0,0.0,0.0,6249.0,419000.0,-412751,-252157.0,151000.0,78001.0,72999.0,14855.0,340011.0,-325156.0,2534088.0,0.0
1102,亞泥            ,7066222.0,3904230.0,3161992.0,0.0,0.0,0.0,15000.0,406341.0,-391341,-290000.0,0.0,0.0,0.0,13000.0,303000.0,-290000.0,2480651.0,0.0
