證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,Unnamed: 19
00946,群益科技高息成長,683000,197000,486000,0,0,0,0,0,0,17999,0,0,0,1611023,1593024,17999,503999,
1710,東聯,1201000,750000,451000,0,0,0,0,0,0,35720,25000,8074,16926,23000,4206,18794,486720,
00923,群益台ESG低碳50,973000,361000,612000,0,0,0,0,0,0,-134818,0,0,0,1467868,1602686,-134818,477182,
3665,貿聯-KY,1688167,960215,727952,0,0,0,133000,392002,-259002,5740,10000,12234,-2234,28570,20596,7974,474690,
6789,采鈺,2007421,1660110,347311,0,0,0,123000,0,123000,2993,9000,15500,-6500,56656,47163,9493,473304,
2387,精元,566000,101000,465000,0,0,0,0,0,0,-1000,3000,4000,-1000,0,0,0,464000,
3059,華晶科,1124100,742519,381581,0,0,0,0,0,0,78198,11118,1000,10118,78912,10832,68080,459779,
1536,和大,738000,483016,254984,0,0,0,0,0,0,194912,17000,17736,-736,210612,14964,195648,449896,
7788,松川精密,564013,139000,425013,0,0,0,0,0,0,21503,0,0,0,21505,2,21503,446516,
00960,野村全球航運龍頭,0,15000,-15000,0,0,0,0,0,0,458872,0,0,0,1408084,949212,458872,443872,
2428,興勤,707020,315000,392020,0,0,0,0,0,0,41757,1000,1245,-245,45323,3321,42002,433777,
2476,鉅祥,1711000,1452000,259000,0,0,0,0,0,0,170155,17145,12075,5070,260411,95326,165085,429155,
3592,瑞鼎,509100,215001,294099,0,0,0,119000,8377,110623,23099,1000,1000,0,24098,999,23099,427821,
7780,大研生醫*,619000,200000,419000,0,0,0,0,0,0,3100,4000,1000,3000,100,0,100,422100,
00989A,主動摩根美國科技,79000,59000,20000,0,0,0,0,0,0,400039,0,0,0,1132039,732000,400039,420039,
00670L,富邦NASDAQ正2,13000,0,13000,0,0,0,0,0,0,404086,0,0,0,491223,87137,404086,417086,
3047,訊舟,505002,87000,418002,0,0,0,0,0,0,-2000,9000,11000,-2000,0,0,0,416002,
6715,嘉基,951000,539042,411958,0,0,0,0,1000,-1000,-3245,0,2648,-2648,2619,3216,-597,407713,
2405,輔信,823000,449000,374000,0,0,0,0,0,0,31000,31000,0,31000,0,0,0,405000,
3023,信邦,2144529,1709500,435029,0,0,0,0,39000,-39000,4462,18763,14597,4166,17626,17330,296,400491,
6901,鑽石投資,467000,73000,394000,0,0,0,0,0,0,2000,13000,11000,2000,0,0,0,396000,
1409,新纖,2147000,1674000,473000,0,0,0,1000,0,1000,-79887,18000,17000,1000,0,80887,-80887,394113,
8150,南茂,19579059,30849165,-11270106,0,0,0,10866000,0,10866000,796558,1055000,378000,677000,334570,215012,119558,392452,
6944,兆聯實業,704345,338817,365528,0,0,0,0,12413,-12413,39126,841,1038,-197,58085,18762,39323,392241,
00731,復華富時高息低波,460000,10000,450000,0,0,0,0,0,0,-57971,0,0,0,599829,657800,-57971,392029,
4956,光鋐,2808000,2435070,372930,0,0,0,0,1000,-1000,19768,24528,4760,19768,0,0,0,391698,
2362,藍天,524018,130000,394018,0,0,0,0,0,0,-4000,1000,6000,-5000,1000,0,1000,390018,
3645,達邁,1343050,997000,346050,0,0,0,0,2000,-2000,41864,0,1000,-1000,70657,27793,42864,385914,
1524,耿鼎,1182000,806000,376000,0,0,0,0,0,0,1000,5000,4000,1000,0,0,0,377000,
00910,第一金太空衛星,402061,23000,379061,0,0,0,0,0,0,-5917,1000,26000,-25000,74000,54917,19083,373144,
8213,志超,484049,114000,370049,0,0,0,0,0,0,1789,2000,4000,-2000,3789,0,3789,371838,
6108,競國,436000,64000,372000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,371000,
6191,精成科,2087000,1743049,343951,0,0,0,0,0,0,26332,1000,5809,-4809,49990,18849,31141,370283,
00643,群益深証中小,0,23000,-23000,0,0,0,0,0,0,391692,0,0,0,2806746,2415054,391692,368692,
6449,鈺邦,921181,495227,425954,0,0,0,0,117096,-117096,59740,0,1000,-1000,95131,34391,60740,368598,
6757,台灣虎航,854200,510088,344112,0,0,0,0,0,0,24000,23000,4000,19000,5000,0,5000,368112,
00634R,富邦上証反1,120000,0,120000,0,0,0,0,0,0,244207,0,0,0,361207,117000,244207,364207,
00717,富邦美國特別股,357000,0,357000,0,0,0,0,0,0,5000,0,0,0,5000,0,5000,362000,
2617,台航,526000,161000,365000,0,0,0,0,0,0,-6136,0,6136,-6136,0,0,0,358864,
009818,華南永昌NASDAQxT,38100,6000,32100,0,0,0,0,0,0,320958,0,0,0,479000,158042,320958,353058,
3034,聯詠,2787311,2779649,7662,0,0,0,50549,26477,24072,321128,106000,12000,94000,285588,58460,227128,352862,
00730,富邦臺灣優質高息,148000,24000,124000,0,0,0,0,0,0,227554,0,0,0,233743,6189,227554,351554,
4564,元翎,429000,77000,352000,0,0,0,0,0,0,-4000,5000,9000,-4000,0,0,0,348000,
1618,合機,448000,107000,341000,0,0,0,0,0,0,3405,3405,0,3405,0,0,0,344405,
1471,首利,377039,43083,333956,0,0,0,0,0,0,4000,7000,3000,4000,0,0,0,337956,
3055,蔚華科,551000,284018,266982,0,0,0,0,0,0,67679,23512,243,23269,47410,3000,44410,334661,
3016,嘉晶,821100,460450,360650,0,0,0,0,0,0,-27561,23000,4000,19000,3000,49561,-46561,333089,
5284,jpp-KY,676268,566196,110072,0,0,0,0,0,0,221333,28327,4000,24327,211147,14141,197006,331405,
2022,聚亨,404041,67000,337041,0,0,0,0,0,0,-6000,1000,7000,-6000,0,0,0,331041,
5471,松翰,540270,209000,331270,0,0,0,0,0,0,-2078,4000,6078,-2078,0,0,0,329192,
3011,今皓,427000,100000,327000,0,0,0,0,0,0,0,0,0,0,0,0,0,327000,
2258,鴻華先進-創,398000,73000,325000,0,0,0,0,0,0,1673,0,13000,-13000,31000,16327,14673,326673,
00645,富邦日本,4085,36052,-31967,0,0,0,0,0,0,357000,0,0,0,404000,47000,357000,325033,
3717,聯嘉投控,1655000,733000,922000,0,0,0,0,0,0,-604000,0,604000,-604000,0,0,0,318000,
2547,日勝生,801000,516000,285000,0,0,0,0,8000,-8000,40000,59000,19000,40000,0,0,0,317000,
1477,聚陽,1806150,1878020,-71870,0,0,0,391000,17903,373097,15125,6000,2000,4000,25918,14793,11125,316352,
2009,第一銅,731000,417000,314000,0,0,0,0,0,0,1000,3000,4000,-1000,2000,0,2000,315000,
6873,泓德能源,426965,126000,300965,0,0,0,0,0,0,11279,1000,3000,-2000,15497,2218,13279,312244,
3014,聯陽,625000,297000,328000,0,0,0,4000,13908,-9908,-7609,391,1000,-609,0,7000,-7000,310483,
2413,環科,499000,190000,309000,0,0,0,0,0,0,545,1000,0,1000,0,455,-455,309545,
00921,兆豐龍頭等權重,140000,0,140000,0,0,0,0,0,0,162843,0,0,0,263119,100276,162843,302843,
6177,達麗,652461,343130,309331,0,0,0,0,0,0,-12000,14000,26000,-12000,0,0,0,297331,
4976,佳凌,340000,52000,288000,0,0,0,0,0,0,4000,6000,2000,4000,0,0,0,292000,
3346,麗清,345000,62000,283000,0,0,0,0,0,0,7000,8000,1000,7000,0,0,0,290000,
6695,芯鼎,538000,271000,267000,0,0,0,0,0,0,20358,22000,1642,20358,0,0,0,287358,
3443,創意,614046,701028,-86982,0,0,0,393406,31043,362363,9629,22460,38265,-15805,70408,44974,25434,285010,
8249,菱光,339020,55033,283987,0,0,0,0,0,0,23,1000,1000,0,29,6,23,284010,
00956,中信日經高股息,353000,21000,332000,0,0,0,0,0,0,-50000,0,0,0,282000,332000,-50000,282000,
1104,環泥,543000,260000,283000,0,0,0,0,0,0,-4196,5000,9196,-4196,0,0,0,278804,
2539,櫻花建,635000,356305,278695,0,0,0,0,5498,-5498,5000,6000,6000,0,7000,2000,5000,278197,
8016,矽創,1210000,1003750,206250,0,0,0,0,8907,-8907,78966,43153,13575,29578,65201,15813,49388,276309,
3712,永崴投控,388017,136000,252017,0,0,0,0,0,0,24000,36000,12000,24000,0,0,0,276017,
1616,億泰,402000,133000,269000,0,0,0,0,0,0,3422,5000,1226,3774,0,352,-352,272422,
00912,中信臺灣智慧50,548000,0,548000,0,0,0,0,0,0,-277008,0,0,0,424201,701209,-277008,270992,
4938,和碩,4954012,4667187,286825,0,0,0,62000,258913,-196913,178294,110000,22000,88000,158296,68002,90294,268206,
00944,野村趨勢動能高息,574000,0,574000,0,0,0,0,0,0,-310057,0,0,0,422963,733020,-310057,263943,
1449,佳和,522000,260000,262000,0,0,0,0,0,0,999,1000,1,999,0,0,0,262999,
00916,國泰全球品牌50,52000,2000,50000,0,0,0,0,0,0,212319,0,0,0,240319,28000,212319,262319,
9103,美德醫療-DR,275000,13000,262000,0,0,0,0,0,0,0,0,0,0,0,0,0,262000,
5519,隆大,300000,36000,264000,0,0,0,0,0,0,-2000,1000,3000,-2000,0,0,0,262000,
2385,群光,1821031,1841779,-20748,0,0,0,547400,293641,253759,28946,21000,12588,8412,29921,9387,20534,261957,
8103,瀚荃,745000,603000,142000,0,0,0,0,0,0,119273,26000,1000,25000,104022,9749,94273,261273,
00917,中信特選金融,0,16000,-16000,0,0,0,0,0,0,276123,0,0,0,299123,23000,276123,260123,
3533,嘉澤,1307769,1237111,70658,0,0,0,227153,1000,226153,-40018,20035,20200,-165,32268,72121,-39853,256793,
1529,樂事綠能,300029,56000,244029,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,250029,
3008,大立光,602551,372821,229730,0,0,0,1121,13155,-12034,30495,14000,4074,9926,34788,14219,20569,248191,
6781,AES-KY,857416,640300,217116,0,0,0,1214,0,1214,29285,21594,15688,5906,78280,54901,23379,247615,
2349,錸德,1156000,909000,247000,0,0,0,0,0,0,-1000,8000,9000,-1000,0,0,0,246000,
2402,毅嘉,1903022,1739270,163752,0,0,0,0,0,0,76089,20000,24219,-4219,132101,51793,80308,239841,
00640L,富邦日本正2,4000,31000,-27000,0,0,0,0,0,0,266340,0,0,0,343689,77349,266340,239340,
4306,炎洲,461000,230000,231000,0,0,0,0,0,0,8000,10000,2000,8000,0,0,0,239000,
2305,全友,639024,402000,237024,0,0,0,0,1000,-1000,2816,6000,3184,2816,0,0,0,238840,
1905,華紙,1236003,980000,256003,0,0,0,0,6000,-6000,-14483,36000,46483,-10483,0,4000,-4000,235520,
2243,宏旭-KY,402000,166000,236000,0,0,0,0,1000,-1000,0,0,0,0,0,0,0,235000,
3416,融程電,447600,399300,48300,0,0,0,0,0,0,185945,3096,0,3096,191285,8436,182849,234245,
2431,聯昌,247000,17000,230000,0,0,0,0,0,0,4000,5000,1000,4000,0,0,0,234000,
3694,海華,404091,176038,228053,0,0,0,0,0,0,5565,3000,0,3000,3564,999,2565,233618,
6756,威鋒電子,315000,92000,223000,0,0,0,0,0,0,10480,13093,2613,10480,0,0,0,233480,
2236,百達-KY,278000,49050,228950,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,229950,
1736,喬山,581051,346000,235051,0,0,0,0,0,0,-6000,2000,9000,-7000,2000,1000,1000,229051,
4952,凌通,476000,250000,226000,0,0,0,0,0,0,490,2000,1510,490,0,0,0,226490,
3024,憶聲,2674000,2476000,198000,0,0,0,0,0,0,28022,32022,4000,28022,0,0,0,226022,
3022,威強電,411000,188746,222254,0,0,0,0,0,0,2343,4000,2000,2000,1226,883,343,224597,
2106,建大,412000,178000,234000,0,0,0,1000,0,1000,-12000,0,12000,-12000,0,0,0,223000,
00737,國泰AI機器人,187000,4000,183000,0,0,0,0,0,0,37363,0,0,0,88363,51000,37363,220363,
1464,得力,247000,37000,210000,0,0,0,0,0,0,10000,14000,4000,10000,0,0,0,220000,
6806,森崴能源,254018,36000,218018,0,0,0,0,0,0,0,0,0,0,0,0,0,218018,
4571,鈞興-KY,332021,182011,150010,0,0,0,0,0,0,67347,1000,0,1000,66994,647,66347,217357,
2397,友通,237000,19000,218000,0,0,0,0,0,0,-1000,1000,2000,-1000,0,0,0,217000,
00648R,元大S&P500反1,0,0,0,0,0,0,0,0,0,216552,0,0,0,340000,123448,216552,216552,
3058,立德,263000,48000,215000,0,0,0,0,0,0,-1000,2000,3000,-1000,0,0,0,214000,
6235,華孚,339089,131010,208079,0,0,0,0,0,0,0,2000,2000,0,0,0,0,208079,
2440,太空梭,327038,134000,193038,0,0,0,0,0,0,14000,16000,2000,14000,0,0,0,207038,
1218,泰山,254000,45000,209000,0,0,0,0,0,0,-2000,6000,8000,-2000,0,0,0,207000,
9919,康那香,233000,31000,202000,0,0,0,0,0,0,4000,5000,1000,4000,0,0,0,206000,
3563,牧德,677529,439000,238529,0,0,0,0,47000,-47000,12202,0,1000,-1000,70238,57036,13202,203731,
2545,皇翔,256000,82000,174000,0,0,0,0,0,0,29010,34010,5000,29010,0,0,0,203010,
5608,四維航,467000,265000,202000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,201000,
6451,訊芯-KY,1999537,1724430,275107,0,0,0,0,0,0,-75790,1000,24842,-23842,98707,150655,-51948,199317,
2630,亞航,312705,141000,171705,0,0,0,0,0,0,27305,2039,1000,1039,26472,206,26266,199010,
3703,欣陸,465000,281000,184000,0,0,0,0,0,0,13000,52000,39000,13000,0,0,0,197000,
2535,達欣工,268069,70016,198053,0,0,0,0,0,0,-3002,8098,11100,-3002,0,0,0,195051,
1810,和成,477017,265000,212017,0,0,0,0,15598,-15598,-2000,0,2000,-2000,0,0,0,194419,
2107,厚生,199121,11000,188121,0,0,0,0,0,0,4844,4844,0,4844,0,0,0,192965,
4438,廣越,233000,30000,203000,0,0,0,0,0,0,-11624,3564,15188,-11624,0,0,0,191376,
9802,鈺齊-KY,275000,401000,-126000,0,0,0,245000,0,245000,71283,74284,3000,71284,0,1,-1,190283,
6869,雲豹能源,369050,194000,175050,0,0,0,0,0,0,14767,2000,2000,0,17874,3107,14767,189817,
5469,瀚宇博,797000,474000,323000,0,0,0,0,135000,-135000,1199,1000,5479,-4479,6048,370,5678,189199,
3050,鈺德,297000,106000,191000,0,0,0,0,0,0,-2000,2000,4000,-2000,0,0,0,189000,
9941,裕融,958132,1005389,-47257,0,0,0,249000,19058,229942,4763,9000,4237,4763,0,0,0,187448,
2534,宏盛,277059,102001,175058,0,0,0,0,0,0,12000,44000,5000,39000,0,27000,-27000,187058,
6668,中揚光,333100,147000,186100,0,0,0,0,0,0,-1011,0,1011,-1011,0,0,0,185089,
2645,長榮航太,588710,341000,247710,0,0,0,1000,56000,-55000,-8186,5000,8267,-3267,7595,12514,-4919,184524,
00943,兆豐電子高息等權,708000,23000,685000,0,0,0,0,0,0,-502684,0,0,0,30516,533200,-502684,182316,
1590,亞德客-KY,1108585,908982,199603,0,0,0,3117,0,3117,-22648,6000,38000,-32000,19945,10593,9352,180072,
6533,晶心科,420156,241056,179100,0,0,0,0,0,0,-106,0,1000,-1000,10436,9542,894,178994,
2536,宏普,286000,120000,166000,0,0,0,0,0,0,11000,11000,0,11000,0,0,0,177000,
00635U,期元大S&P黃金,22232,332170,-309938,0,0,0,0,0,0,485323,230000,63000,167000,683660,365337,318323,175385,
6024,群益期,383328,210000,173328,0,0,0,0,0,0,0,0,0,0,0,0,0,173328,
6477,安集,794000,618000,176000,0,0,0,0,0,0,-4966,5148,10114,-4966,0,0,0,171034,
1709,和益,237000,75200,161800,0,0,0,0,0,0,9000,11000,2000,9000,0,0,0,170800,
3046,建碁,160000,46000,114000,0,0,0,0,0,0,55864,57000,1136,55864,0,0,0,169864,
3092,鴻碩,278000,97000,181000,0,0,0,0,0,0,-11785,1000,12785,-11785,0,0,0,169215,
3027,盛達,225018,56000,169018,0,0,0,0,0,0,0,2000,2000,0,0,0,0,169018,
8271,宇瞻,268543,110100,158443,0,0,0,0,1000,-1000,10915,14000,2091,11909,15000,15994,-994,168358,
2241,艾姆勒,299000,130000,169000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,168000,
2488,漢平,169000,8000,161000,0,0,0,0,0,0,7000,8000,1000,7000,0,0,0,168000,
1503,士電,716556,626242,90314,0,0,0,75000,0,75000,2563,5099,16348,-11249,22396,8584,13812,167877,
00905,FT臺灣Smart,352000,20000,332000,0,0,0,0,0,0,-164134,0,0,0,283710,447844,-164134,167866,
4739,康普,927000,898000,29000,0,0,0,10000,0,10000,128715,1426,1000,426,140715,12426,128289,167715,
2636,台驊控股,229000,60187,168813,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,166813,
7769,鴻勁,399608,354831,44777,0,0,0,119000,0,119000,1845,4483,8836,-4353,7671,1473,6198,165622,
2462,良得電,221000,56000,165000,0,0,0,0,0,0,93,2000,1907,93,0,0,0,165093,
9934,成霖,281000,129000,152000,0,0,0,0,0,0,13000,13000,0,13000,0,0,0,165000,
3031,佰鴻,494000,336000,158000,0,0,0,0,1000,-1000,4768,7000,2232,4768,0,0,0,161768,
00895,富邦未來車,24000,8030,15970,0,0,0,0,0,0,145520,0,20000,-20000,294520,129000,165520,161490,
1909,榮成,1406000,1284000,122000,0,0,0,0,0,0,37000,87000,50000,37000,0,0,0,159000,
9946,三發地產,218000,64000,154000,0,0,0,0,0,0,4000,6000,2000,4000,0,0,0,158000,
8163,達方,452000,295000,157000,0,0,0,0,0,0,806,4000,3194,806,0,0,0,157806,
5222,全訊,331000,168000,163000,0,0,0,0,1000,-1000,-4196,2000,6000,-4000,3056,3252,-196,157804,
3015,全漢,196000,49000,147000,0,0,0,0,0,0,5052,6052,1000,5052,0,0,0,152052,
9911,櫻花,214000,59000,155000,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,152000,
2528,皇普,259448,106650,152798,0,0,0,0,3000,-3000,2000,2000,0,2000,0,0,0,151798,
5876,上海商銀,4529451,4220000,309451,0,0,0,5150,134807,-129657,-29000,3000,42000,-39000,38000,28000,10000,150794,
2612,中航,285126,136020,149106,0,0,0,0,0,0,1612,0,2000,-2000,7000,3388,3612,150718,
2613,中櫃,181134,34000,147134,0,0,0,0,0,0,2000,3000,1000,2000,0,0,0,149134,
2069,運錩,178000,31000,147000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,148000,
4968,立積,412000,285000,127000,0,0,0,0,0,0,20128,1499,1000,499,33820,14191,19629,147128,
00938,凱基優選30,897000,16000,881000,0,0,0,0,0,0,-734072,0,0,0,636011,1370083,-734072,146928,
6133,金橋,253000,109000,144000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,142000,
1603,華電,276000,137000,139000,0,0,0,0,0,0,1005,1005,0,1005,0,0,0,140005,
5285,界霖,205000,70000,135000,0,0,0,0,0,0,2000,3000,1000,2000,0,0,0,137000,
1773,勝一,284544,183807,100737,0,0,0,0,0,0,35923,4000,3000,1000,38434,3511,34923,136660,
2483,百容,159000,16000,143000,0,0,0,0,0,0,-9000,0,9000,-9000,0,0,0,134000,
3686,達能,166015,34000,132015,0,0,0,0,0,0,0,2000,2000,0,0,0,0,132015,
6606,建德工業,158000,33000,125000,0,0,0,0,0,0,7000,7000,0,7000,0,0,0,132000,
00852L,國泰美國道瓊正2,0,0,0,0,0,0,0,0,0,130300,0,0,0,131300,1000,130300,130300,
4526,東台,1579031,1333906,245125,0,0,0,0,0,0,-115483,7000,2000,5000,4489,124972,-120483,129642,
3716,中化控股,245832,117001,128831,0,0,0,0,0,0,0,0,0,0,0,0,0,128831,
2497,怡利電,285000,168000,117000,0,0,0,0,0,0,11722,11874,152,11722,0,0,0,128722,
4560,強信-KY,201000,78000,123000,0,0,0,0,0,0,5000,5000,0,5000,0,0,0,128000,
5531,鄉林,370000,242000,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,128000,
3035,智原,2877110,2636259,240851,0,0,0,1608,46900,-45292,-69958,86000,114000,-28000,104057,146015,-41958,125601,
5607,遠雄港,144123,23335,120788,0,0,0,0,0,0,3000,4000,1000,3000,0,0,0,123788,
00984A,主動安聯台灣高息,3586000,709000,2877000,0,0,0,0,0,0,-2753449,30000,20000,10000,1912860,4676309,-2763449,123551,
8438,昶昕,394000,271000,123000,0,0,0,0,0,0,268,1000,732,268,0,0,0,123268,
7610,聯友金屬-創,229008,132000,97008,0,0,0,0,0,0,25645,3016,1000,2016,26682,3053,23629,122653,
4551,智伸科,267018,154000,113018,0,0,0,0,0,0,9617,1100,3315,-2215,17835,6003,11832,122635,
6541,泰福-KY,165000,44000,121000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,122000,
5225,東科-KY,139000,20000,119000,0,0,0,0,0,0,2000,3000,1000,2000,0,0,0,121000,
6115,鎰勝,127000,3000,124000,0,0,0,0,0,0,-3870,1000,5000,-4000,130,0,130,120130,
4137,麗豐-KY,137000,15000,122000,0,0,0,0,0,0,-2099,0,2099,-2099,0,0,0,119901,
2608,嘉里大榮,156000,31000,125000,0,0,0,0,0,0,-5141,1000,6000,-5000,0,141,-141,119859,
1455,集盛,214000,138000,76000,0,0,0,0,0,0,43000,49000,6000,43000,0,0,0,119000,
8114,振樺電,214168,100070,114098,0,0,0,0,0,0,3277,3092,1189,1903,3222,1848,1374,117375,
6830,汎銓,987033,837822,149211,0,0,0,0,8000,-8000,-24798,0,750,-750,106113,130161,-24048,116413,
3054,立萬利,442000,313325,128675,0,0,0,0,0,0,-12361,1000,13361,-12361,0,0,0,116314,
2007,燁興,121000,11000,110000,0,0,0,0,0,0,6000,7000,1000,6000,0,0,0,116000,
4590,富田-創,153000,38000,115000,0,0,0,0,0,0,721,0,0,0,2000,1279,721,115721,
1201,味全,260000,139001,120999,0,0,0,0,0,0,-8003,2000,10003,-8003,0,0,0,112996,
2838,聯邦銀,701948,645000,56948,0,0,0,0,0,0,55908,91000,38092,52908,3000,0,3000,112856,
6698,旭暉應材,147000,35000,112000,0,0,0,0,0,0,0,0,0,0,0,0,0,112000,
1611,中電,201000,95000,106000,0,0,0,0,0,0,5691,15000,9309,5691,0,0,0,111691,
1907,永豐餘,578000,462000,116000,0,0,0,1000,9918,-8918,3880,25000,21120,3880,0,0,0,110962,
1712,興農,445000,330000,115000,0,0,0,0,0,0,-4956,1000,5956,-4956,0,0,0,110044,
006207,復華滬深,1000,78000,-77000,0,0,0,0,0,0,186620,0,0,0,639902,453282,186620,109620,
00675L,富邦臺灣加權正2,228000,128000,100000,0,0,0,0,0,0,9204,0,0,0,922608,913404,9204,109204,
00908,富邦入息REITs+,105000,0,105000,0,0,0,0,0,0,3652,0,0,0,3652,0,3652,108652,
2072,世紀風電,178000,53022,124978,0,0,0,0,0,0,-17349,4000,21349,-17349,0,0,0,107629,
00903,富邦元宇宙,0,1000,-1000,0,0,0,0,0,0,108526,0,0,0,110526,2000,108526,107526,
9955,佳龍,159066,48000,111066,0,0,0,0,0,0,-4000,1000,5000,-4000,0,0,0,107066,
2228,劍麟,128047,23000,105047,0,0,0,0,0,0,2000,2000,0,2000,0,0,0,107047,
4414,如興,186000,83000,103000,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,106000,
6281,全國電,148000,42033,105967,0,0,0,0,0,0,0,1000,1000,0,0,0,0,105967,
00651R,復華香港反1,0,6000,-6000,0,0,0,0,0,0,110800,0,0,0,196799,85999,110800,104800,
3528,安馳,295000,188000,107000,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,104000,
2211,長榮鋼,339000,135000,204000,0,0,0,0,74475,-74475,-26559,0,27000,-27000,441,0,441,102966,
6472,保瑞,245983,150000,95983,0,0,0,0,0,0,4685,3363,4000,-637,11723,6401,5322,100668,
00962,台新AI優息動能,3000,29000,-26000,0,0,0,0,0,0,126358,0,0,0,209000,82642,126358,100358,
1725,元禎,318000,216000,102000,0,0,0,0,0,0,-1991,8009,10000,-1991,0,0,0,100009,
1540,喬福,120000,16000,104000,0,0,0,0,0,0,-4000,4000,8000,-4000,0,0,0,100000,
3550,聯穎,1033000,931501,101499,0,0,0,0,0,0,-1538,4000,5538,-1538,0,0,0,99961,
4960,誠美材,476075,500000,-23925,0,0,0,0,0,0,122000,4000,5000,-1000,123000,0,123000,98075,
2527,宏璟,232049,125000,107049,0,0,0,0,0,0,-9000,9000,18000,-9000,0,0,0,98049,
2887I,台新新光辛特,355000,257000,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,98000,
3311,閎暉,157036,57000,100036,0,0,0,0,0,0,-2676,1000,3676,-2676,0,0,0,97360,
6192,巨路,146000,30000,116000,0,0,0,0,0,0,-19000,7000,26000,-19000,0,0,0,97000,
6834,天二科技,448000,358000,90000,0,0,0,0,0,0,4578,4578,0,4578,0,0,0,94578,
3296,勝德,113000,27000,86000,0,0,0,0,0,0,8081,8081,0,8081,0,0,0,94081,
2450,神腦,75000,2000,73000,0,0,0,0,0,0,20000,21000,1000,20000,0,0,0,93000,
2441,超豐,1857420,1676000,181420,0,0,0,0,96000,-96000,7161,2075,6000,-3925,12885,1799,11086,92581,
2727,王品,208100,96000,112100,0,0,0,68000,92243,-24243,4521,4000,3000,1000,3521,0,3521,92378,
00709,富邦歐洲,0,0,0,0,0,0,0,0,0,92238,0,0,0,95238,3000,92238,92238,
1103,嘉泥,140000,42000,98000,0,0,0,0,0,0,-6000,0,6000,-6000,0,0,0,92000,
3705,永信,101000,12000,89000,0,0,0,0,0,0,2429,3000,0,3000,4000,4571,-571,91429,
9940,信義,198000,104000,94000,0,0,0,0,0,0,-3000,5000,8000,-3000,0,0,0,91000,
5522,遠雄,632192,515000,117192,0,0,0,0,0,0,-27000,14000,42000,-28000,1000,0,1000,90192,
1436,華友聯,160003,71000,89003,0,0,0,0,2000,-2000,3000,3000,0,3000,0,0,0,90003,
3588,通嘉,171000,83000,88000,0,0,0,0,0,0,2000,2000,0,2000,0,0,0,90000,
2850,新產,195000,73079,121921,0,0,0,0,32000,-32000,-614,3000,3614,-614,0,0,0,89307,
3356,奇偶,297254,205000,92254,0,0,0,0,0,0,-2986,4014,7000,-2986,0,0,0,89268,
1532,勤美,329000,236000,93000,0,0,0,0,0,0,-4372,2000,6372,-4372,0,0,0,88628,
6838,台新藥,107000,26000,81000,0,0,0,0,0,0,7000,7000,0,7000,0,0,0,88000,
5292,華懋,209000,123013,85987,0,0,0,0,0,0,1141,1000,0,1000,141,0,141,87128,
5515,建國,203300,109000,94300,0,0,0,1000,8000,-7000,-238,3000,5000,-2000,2191,429,1762,87062,
2015,豐興,169000,32000,137000,0,0,0,0,43000,-43000,-7000,0,7000,-7000,0,0,0,87000,
2491,吉祥全,419000,331000,88000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,87000,
2889,國票金,958573,858000,100573,0,0,0,0,0,0,-14000,17000,31000,-14000,0,0,0,86573,
2597,潤弘,491000,404756,86244,0,0,0,0,0,0,-2000,1000,3000,-2000,0,0,0,84244,
1325,恆大,91000,9000,82000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,83000,
2543,皇昌,572410,327187,245223,0,0,0,0,0,0,-163600,0,6000,-6000,7920,165520,-157600,81623,
2459,敦吉,99000,19000,80000,0,0,0,0,0,0,1000,2000,1000,1000,0,0,0,81000,
2849,安泰銀,101000,20000,81000,0,0,0,0,0,0,0,9000,9000,0,0,0,0,81000,
3607,谷崧,140000,63000,77000,0,0,0,0,0,0,4000,5000,1000,4000,0,0,0,81000,
6931,青松健康,125000,46000,79000,0,0,0,0,0,0,2000,2000,0,2000,0,0,0,81000,
2852,第一保,91000,15000,76000,0,0,0,0,0,0,4000,4000,0,4000,0,0,0,80000,
2207,和泰車,443390,358337,85053,0,0,0,1000,9000,-8000,2905,2000,7418,-5418,9323,1000,8323,79958,
