證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,Unnamed: 19
1341,富林-KY         ,2000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,
5215,科嘉-KY         ,0,1000,-1000,0,0,0,0,0,0,1900,2900,1000,1900,0,0,0,900,
2239,英利-KY         ,23000,21000,2000,0,0,0,0,0,0,-1557,4443,6000,-1557,0,0,0,443,
1418,東華            ,4000,3000,1000,0,0,0,0,0,0,-998,2,1000,-998,0,0,0,2,
6908,宏碁遊戲-創     ,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8487,愛爾達-創       ,3000,2000,1000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,0,
1338,廣華-KY         ,25000,20000,5000,0,0,0,0,0,0,-5000,1000,6000,-5000,0,0,0,0,
1203,味王            ,11000,10000,1000,0,0,0,0,0,0,-1000,2000,3000,-1000,0,0,0,0,
2314,台揚            ,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2450,神腦            ,27000,48000,-21000,0,0,0,0,0,0,21000,26000,5000,21000,0,0,0,0,
9929,秋雨            ,2000,3000,-1000,0,0,0,0,0,0,762,770,8,762,0,0,0,-238,
1235,興泰            ,2000,2000,0,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-1000,
1776,展宇            ,11000,12000,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000,
2712,遠雄來          ,3000,2000,1000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,-1000,
6201,亞弘電          ,5000,6000,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000,
6655,科定            ,2000,3000,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000,
2881B,富邦金乙特      ,0,5000,-5000,0,0,0,0,0,0,4000,4000,0,4000,0,0,0,-1000,
2882A,國泰特          ,0,1000,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000,
6771,平和環保-創     ,0,1000,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000,
6585,鼎基            ,33000,34000,-1000,0,0,0,0,0,0,-1,0,1,-1,0,0,0,-1001,
6955,邦睿生技-創     ,0,2000,-2000,0,0,0,0,0,0,0,0,0,0,4000,4000,0,-2000,
7732,金興精密        ,4000,6000,-2000,0,0,0,0,0,0,0,0,0,0,0,0,0,-2000,
8481,政伸            ,9000,11000,-2000,0,0,0,0,0,0,0,0,0,0,0,0,0,-2000,
8201,無敵            ,1000,4000,-3000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,-2000,
2891B,中信金乙特      ,0,0,0,0,0,0,0,0,0,-2000,8000,10000,-2000,0,0,0,-2000,
2939,永邑-KY         ,1000,2000,-1000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-2000,
2434,統懋            ,1000,3000,-2000,0,0,0,0,0,0,0,0,0,0,0,0,0,-2000,
1441,大東            ,0,2000,-2000,0,0,0,0,0,0,0,0,0,0,0,0,0,-2000,
2546,根基            ,25000,25000,0,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,-2000,
8467,波力-KY         ,9014,12000,-2986,0,0,0,0,0,0,0,0,0,0,0,0,0,-2986,
8482,商億-KY         ,2000,5000,-3000,0,0,0,0,0,0,0,0,0,0,0,0,0,-3000,
3130,一零四          ,1000,4000,-3000,0,0,0,0,0,0,0,0,0,0,0,0,0,-3000,
6666,羅麗芬-KY       ,1000,4000,-3000,0,0,0,0,0,0,0,0,0,0,0,0,0,-3000,
2945,三商家購        ,1000,4000,-3000,0,0,0,0,0,0,0,0,0,0,0,0,0,-3000,
3050,鈺德            ,329000,329000,0,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,-3000,
4190,佐登-KY         ,1000,4000,-3000,0,0,0,0,0,0,0,0,0,0,0,0,0,-3000,
1439,雋揚            ,2000,5000,-3000,0,0,0,0,0,0,0,2000,2000,0,0,0,0,-3000,
1752,南光            ,4000,7000,-3000,0,0,0,0,0,0,0,0,0,0,0,0,0,-3000,
2024,志聯            ,3000,6000,-3000,0,0,0,0,0,0,0,0,0,0,0,0,0,-3000,
1473,台南            ,10000,13000,-3000,0,0,0,0,0,0,0,0,0,0,0,0,0,-3000,
1538,正峰            ,0,3000,-3000,0,0,0,0,0,0,0,0,0,0,0,0,0,-3000,
2453,凌群            ,48000,49000,-1000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,-3000,
2432,倚天酷碁-創     ,2000,14000,-12000,0,0,0,0,0,0,9000,1000,0,1000,17000,9000,8000,-3000,
7631,聚賢研發-創     ,15000,31000,-16000,0,0,0,0,0,0,13000,2000,0,2000,17000,6000,11000,-3000,
1413,宏洲            ,3000,6000,-3000,0,0,0,0,0,0,0,0,0,0,0,0,0,-3000,
6916,華凌            ,1000,5000,-4000,0,0,0,0,0,0,905,1000,95,905,0,0,0,-3095,
6645,金萬林-創       ,0,4000,-4000,0,0,0,0,0,0,0,0,0,0,0,0,0,-4000,
4581,光隆精密-KY     ,1000,5000,-4000,0,0,0,0,0,0,0,0,0,0,0,0,0,-4000,
2496,卓越            ,2000,6000,-4000,0,0,0,0,0,0,0,0,0,0,0,0,0,-4000,
1604,聲寶            ,98000,87000,11000,0,0,0,0,0,0,-15000,0,15000,-15000,0,0,0,-4000,
1465,偉全            ,2000,7000,-5000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,-4000,
1737,臺鹽            ,21000,24000,-3000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-4000,
1805,寶徠            ,4000,11000,-7000,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,-4000,
1472,三洋實業        ,2000,7000,-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,-5000,
1583,程泰            ,6000,9000,-3000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,-5000,
6965,中傑-KY         ,4000,13000,-9000,0,0,0,0,0,0,4000,4000,0,4000,0,0,0,-5000,
9912,偉聯            ,4000,8000,-4000,0,0,0,0,0,0,-1000,1000,2000,-1000,0,0,0,-5000,
3419,譁裕            ,97000,101000,-4000,0,0,0,0,0,0,-1000,1000,2000,-1000,0,0,0,-5000,
6581,鋼聯            ,3000,8000,-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,-5000,
1525,江申            ,2000,7000,-5000,0,0,0,0,0,0,-30,0,0,0,5,35,-30,-5030,
6754,匯僑設計        ,2000,7000,-5000,0,0,0,0,208,-208,0,0,0,0,0,0,0,-5208,
2901,欣欣            ,2010,8000,-5990,0,0,0,0,0,0,0,0,0,0,0,0,0,-5990,
4552,力達-KY         ,8000,14000,-6000,0,0,0,0,0,0,0,0,0,0,0,0,0,-6000,
6674,鋐寶科技        ,1000,6000,-5000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-6000,
6641,基士德-KY       ,3000,11000,-8000,0,0,0,0,0,0,2000,2000,0,2000,0,0,0,-6000,
6887,寶綠特-KY       ,1000,8000,-7000,0,0,0,0,0,0,1000,3000,2000,1000,0,0,0,-6000,
1470,大統新創        ,0,6000,-6000,0,0,0,0,0,0,0,0,0,0,0,0,0,-6000,
8443,阿瘦            ,0,6000,-6000,0,0,0,0,0,0,0,0,0,0,0,0,0,-6000,
1468,昶和            ,3000,9000,-6000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,-6000,
1524,耿鼎            ,118000,123000,-5000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-6000,
3015,全漢            ,80000,82000,-2000,0,0,0,0,0,0,-4086,0,4086,-4086,0,0,0,-6086,
9937,全國            ,10000,15000,-5000,0,0,0,0,0,0,-1966,0,2000,-2000,34,0,34,-6966,
8940,新天地          ,1020,15000,-13980,0,0,0,0,0,0,7000,9000,2000,7000,0,0,0,-6980,
6504,南六            ,3000,9000,-6000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-7000,
2904,匯僑            ,1000,8000,-7000,0,0,0,0,0,0,0,0,0,0,0,0,0,-7000,
4994,傳奇            ,2000,7000,-5000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,-7000,
5538,東明-KY         ,7000,13000,-6000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-7000,
1452,宏益            ,1000,7000,-6000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-7000,
1539,巨庭            ,3000,7000,-4000,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,-7000,
1530,亞崴            ,3000,10000,-7000,0,0,0,0,0,0,0,0,0,0,0,0,0,-7000,
2114,鑫永銓          ,0,7000,-7000,0,0,0,0,0,0,0,0,0,0,0,0,0,-7000,
2459,敦吉            ,17000,23000,-6000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-7000,
7823,奧義賽博-KY創   ,1000,4000,-3000,0,0,0,0,0,0,-4000,0,4000,-4000,0,0,0,-7000,
1730,花仙子          ,7000,14000,-7000,0,0,0,0,0,0,-140,0,0,0,4000,4140,-140,-7140,
1315,達新            ,0,8000,-8000,0,0,0,0,0,0,0,0,0,0,0,0,0,-8000,
6952,大武山          ,3000,11000,-8000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,-8000,
1533,車王電          ,58000,70000,-12000,0,0,0,0,0,0,4000,8000,4000,4000,0,0,0,-8000,
3494,誠研            ,1000,6000,-5000,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,-8000,
6534,正瀚-創         ,60000,68000,-8000,0,0,0,0,0,0,0,1000,1000,0,6000,6000,0,-8000,
8442,威宏-KY         ,5000,13000,-8000,0,0,0,0,0,0,0,0,0,0,0,0,0,-8000,
7760,享溫馨          ,23000,1000,22000,0,0,0,0,0,0,-30000,0,30000,-30000,0,0,0,-8000,
6936,永鴻生技        ,3000,11000,-8000,0,0,0,0,0,0,0,0,0,0,0,0,0,-8000,
7786,東方風能        ,25000,33069,-8069,0,0,0,0,0,0,0,0,0,0,0,0,0,-8069,
6582,申豐            ,9010,18000,-8990,0,0,0,0,0,0,0,0,0,0,0,0,0,-8990,
2887E,台新新光戊特一  ,0,9000,-9000,0,0,0,0,0,0,0,0,0,0,0,0,0,-9000,
1614,三洋電          ,11000,19000,-8000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-9000,
7736,虎山            ,3000,11000,-8000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-9000,
1453,大將            ,3000,14000,-11000,0,0,0,0,0,0,2000,4000,2000,2000,0,0,0,-9000,
2012,春雨            ,1000,13000,-12000,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,-9000,
2642,宅配通          ,11000,20000,-9000,0,0,0,0,0,0,0,0,0,0,0,0,0,-9000,
1817,凱撒衛          ,52,10000,-9948,0,0,0,0,0,0,766,0,0,0,767,1,766,-9182,
9902,台火            ,10000,16000,-6000,0,0,0,0,0,0,-3463,1000,4463,-3463,0,0,0,-9463,
4441,振大環球        ,55072,64873,-9801,0,0,0,0,0,0,0,0,0,0,0,0,0,-9801,
1558,伸興            ,4000,13000,-9000,0,0,0,0,575,-575,-286,0,1000,-1000,1000,286,714,-9861,
8072,陞泰            ,30099,41000,-10901,0,0,0,0,0,0,950,1000,0,1000,2000,2050,-50,-9951,
2910,統領            ,2000,12000,-10000,0,0,0,0,0,0,0,2000,2000,0,0,0,0,-10000,
3021,鴻名            ,5000,14000,-9000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-10000,
6794,向榮生技        ,4000,13000,-9000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-10000,
1454,台富            ,9000,19000,-10000,0,0,0,0,0,0,0,2000,2000,0,0,0,0,-10000,
1410,南染            ,11000,21000,-10000,0,0,0,0,0,0,0,0,0,0,0,0,0,-10000,
1516,川飛            ,1000,11000,-10000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,-10000,
2364,倫飛            ,386095,424000,-37905,0,0,0,0,0,0,27904,48000,20096,27904,0,0,0,-10001,
2722,夏都            ,5000,14000,-9000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,-11000,
1324,地球            ,0,11000,-11000,0,0,0,0,0,0,0,0,0,0,0,0,0,-11000,
1423,利華            ,11000,23000,-12000,0,0,0,0,0,0,1000,0,2000,-2000,3000,0,3000,-11000,
1467,南緯            ,11000,23000,-12000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,-11000,
1521,大億            ,4000,13000,-9000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,-11000,
1806,冠軍            ,45000,49000,-4000,0,0,0,0,0,0,-7000,0,7000,-7000,0,0,0,-11000,
2906,高林            ,3000,11000,-8000,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,-11000,
3092,鴻碩            ,71000,82000,-11000,0,0,0,0,0,0,-213,2000,2213,-213,0,0,0,-11213,
6671,三能-KY         ,2000,20000,-18000,0,0,0,0,0,0,6649,1000,0,1000,14000,8351,5649,-11351,
2348,海悅            ,57000,65000,-8000,0,0,0,0,0,0,-3780,0,3000,-3000,0,780,-780,-11780,
4195,基米-創         ,6200,18000,-11800,0,0,0,0,0,0,0,0,0,0,0,0,0,-11800,
2423,固緯            ,56035,67000,-10965,0,0,0,0,0,0,-1000,7000,8000,-1000,0,0,0,-11965,
2227,裕日車          ,7000,20000,-13000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,-12000,
8463,潤泰材          ,2000,14000,-12000,0,0,0,0,0,0,0,0,0,0,0,0,0,-12000,
6183,關貿            ,8000,20000,-12000,0,0,0,0,0,0,-547,0,1000,-1000,5000,4547,453,-12547,
1789,神隆            ,318039,316000,2039,0,0,0,0,0,0,-14757,1000,15757,-14757,0,0,0,-12718,
2488,漢平            ,19000,30000,-11000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,-13000,
6614,資拓宏宇        ,14000,16000,-2000,0,0,0,0,0,0,-11000,0,11000,-11000,0,0,0,-13000,
9931,欣高            ,1000,14000,-13000,0,0,0,0,0,0,0,0,0,0,0,0,0,-13000,
3168,眾福科          ,6000,19000,-13000,0,0,0,0,0,0,0,0,0,0,0,0,0,-13000,
1541,錩泰            ,2000,15000,-13000,0,0,0,0,0,0,0,0,0,0,0,0,0,-13000,
6230,尼得科超眾      ,23209,36000,-12791,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-13791,
4155,訊映            ,9020,23000,-13980,0,0,0,0,0,0,0,0,0,0,0,0,0,-13980,
9942,茂順            ,33013,46000,-12987,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-13987,
8367,建新國際        ,2000,16000,-14000,0,0,0,0,0,0,0,0,0,0,0,0,0,-14000,
6931,青松健康        ,19000,33000,-14000,0,0,0,0,0,0,0,0,0,0,0,0,0,-14000,
1459,聯發            ,4000,18000,-14000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,-14000,
1732,毛寶            ,33000,47000,-14000,0,0,0,0,0,0,0,0,0,0,0,0,0,-14000,
2115,六暉-KY         ,33000,48000,-15000,0,0,0,0,0,0,1000,2000,1000,1000,0,0,0,-14000,
2706,第一店          ,12000,24000,-12000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,-14000,
1457,宜進            ,10000,17000,-7000,0,0,0,0,0,0,-7000,0,7000,-7000,0,0,0,-14000,
911868,同方友友-DR     ,0,14000,-14000,0,0,0,0,0,0,0,0,0,0,0,0,0,-14000,
8466,美吉吉-KY       ,9000,23000,-14000,0,0,0,0,0,0,-55,0,55,-55,0,0,0,-14055,
4557,永新-KY         ,15000,29179,-14179,0,0,0,0,0,0,0,0,0,0,0,0,0,-14179,
8104,錸寶            ,286000,301000,-15000,0,0,0,0,0,0,0,0,0,0,0,0,0,-15000,
8411,福貞-KY         ,2000,16000,-14000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-15000,
6464,台數科          ,0,15000,-15000,0,0,0,0,0,0,0,0,0,0,0,0,0,-15000,
1726,永記            ,3000,17000,-14000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-15000,
1537,廣隆            ,15000,29000,-14000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-15000,
1443,立益物流        ,0,13000,-13000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,-15000,
9943,好樂迪          ,14000,29000,-15000,0,0,0,0,0,0,0,0,0,0,0,0,0,-15000,
7722,LINEPAY         ,28111,43000,-14889,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-15889,
4569,六方科-KY       ,13017,29000,-15983,0,0,0,0,0,0,0,0,0,0,0,0,0,-15983,
1474,弘裕            ,2000,11000,-9000,0,0,0,0,0,0,-7000,0,7000,-7000,0,0,0,-16000,
1475,業旺            ,0,16000,-16000,0,0,0,0,0,0,0,0,0,0,0,0,0,-16000,
1233,天仁            ,2000,16000,-14000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,-16000,
2248,華勝-KY         ,31000,46000,-15000,0,0,0,0,0,0,-1000,1000,2000,-1000,0,0,0,-16000,
2702,華園            ,20000,36000,-16000,0,0,0,0,0,0,0,5000,5000,0,0,0,0,-16000,
3679,新至陞          ,4000,19033,-15033,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-16033,
9927,泰銘            ,8105,22000,-13895,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,-16895,
2466,冠西電          ,47000,64000,-17000,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,
1733,五鼎            ,19000,43000,-24000,0,0,0,0,0,0,7000,11000,4000,7000,0,0,0,-17000,
5534,長虹            ,93000,430000,-337000,0,0,0,326000,0,326000,-6023,2000,8000,-6000,0,23,-23,-17023,
2101,南港            ,428350,418000,10350,0,0,0,0,0,0,-28000,0,13000,-13000,1000,16000,-15000,-17650,
5292,華懋            ,112000,133000,-21000,0,0,0,0,2000,-2000,5037,1000,0,1000,4060,23,4037,-17963,
7822,倍利科          ,19435,39305,-19870,0,0,0,0,0,0,1870,2000,130,1870,0,0,0,-18000,
9926,新海            ,3000,21000,-18000,0,0,0,0,0,0,0,0,0,0,0,0,0,-18000,
6914,阜爾運通        ,17000,35000,-18000,0,0,0,0,0,0,0,0,0,0,0,0,0,-18000,
6838,台新藥          ,4000,22000,-18000,0,0,0,0,0,0,0,0,0,0,0,0,0,-18000,
6807,峰源-KY         ,2000,20000,-18000,0,0,0,0,0,0,0,0,0,0,0,0,0,-18000,
2413,環科            ,285000,305000,-20000,0,0,0,0,0,0,1423,1000,0,1000,3000,2577,423,-18577,
2433,互盛電          ,2000,17000,-15000,0,0,0,0,0,0,-4000,0,4000,-4000,0,0,0,-19000,
2008,高興昌          ,3000,21000,-18000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-19000,
7765,中華資安        ,13000,30000,-17000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,-19000,
1590,亞德客-KY       ,632682,612835,19847,0,0,0,0,21000,-21000,-18763,6000,11000,-5000,1516,15279,-13763,-19916,
1339,昭輝            ,23000,43000,-20000,0,0,0,0,0,0,73,4000,3927,73,0,0,0,-19927,
2701,萬企            ,13000,32000,-19000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-20000,
6184,大豐電          ,2000,22000,-20000,0,0,0,0,0,0,0,0,0,0,0,0,0,-20000,
1783,和康生          ,6000,27000,-21000,0,0,0,0,0,0,960,2000,1040,960,0,0,0,-20040,
3406,玉晶光          ,719889,757525,-37636,0,0,0,0,49000,-49000,66068,6000,1000,5000,77083,16015,61068,-20568,
3043,科風            ,11000,32000,-21000,0,0,0,0,0,0,0,0,0,0,0,0,0,-21000,
1236,宏亞            ,5000,29000,-24000,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,-21000,
2524,京城            ,14000,34000,-20000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-21000,
2430,燦坤            ,10000,30000,-20000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-21000,
2233,宇隆            ,85000,92000,-7000,0,0,0,0,0,0,-14546,2000,13000,-11000,2000,5546,-3546,-21546,
2415,錩新            ,16000,41000,-25000,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,-22000,
1416,廣豐            ,5000,27000,-22000,0,0,0,0,0,0,0,0,0,0,0,0,0,-22000,
4967,十銓            ,3318921,3198032,120889,0,0,0,0,0,0,-143384,59,145000,-144941,83444,81887,1557,-22495,
6722,輝創            ,0,23000,-23000,0,0,0,0,0,0,0,0,0,0,0,0,0,-23000,
1506,正道            ,0,18000,-18000,0,0,0,0,0,0,-5000,0,5000,-5000,0,0,0,-23000,
4106,雃博            ,2000,22000,-20000,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,-23000,
1617,榮星            ,6000,27000,-21000,0,0,0,0,0,0,-2212,2000,4212,-2212,0,0,0,-23212,
4999,鑫禾            ,4000,26000,-22000,0,0,0,0,0,0,-1268,2000,3268,-1268,0,0,0,-23268,
3443,創意            ,910823,1166873,-256050,0,0,0,298036,19780,278256,-45666,27600,63849,-36249,60162,69579,-9417,-23460,
2882B,國泰金乙特      ,0,9000,-9000,0,0,0,0,0,0,-15000,25000,40000,-15000,0,0,0,-24000,
2025,千興            ,14000,34000,-20000,0,0,0,0,0,0,-4000,2000,6000,-4000,0,0,0,-24000,
1417,嘉裕            ,12000,24000,-12000,0,0,0,0,0,0,-12000,0,12000,-12000,0,0,0,-24000,
1340,勝悅-KY         ,15000,41000,-26000,0,0,0,0,0,0,2000,2000,0,2000,0,0,0,-24000,
6606,建德工業        ,2000,23000,-21000,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,-24000,
7780,大研生醫*       ,395000,396170,-1170,0,0,0,0,0,0,-23167,0,2000,-2000,0,21167,-21167,-24337,
7711,永擎            ,21000,99000,-78000,0,0,0,0,0,0,53629,6000,1371,4629,49000,0,49000,-24371,
9905,大華            ,7000,37000,-30000,0,0,0,0,0,0,5000,5000,0,5000,0,0,0,-25000,
2923,鼎固-KY         ,39000,62000,-23000,0,0,0,0,0,0,-2000,22000,24000,-2000,0,0,0,-25000,
3164,景岳            ,3000,25000,-22000,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,-25000,
2373,震旦行          ,3000,28000,-25000,0,0,0,0,0,0,0,0,0,0,0,0,0,-25000,
1456,怡華            ,3000,32000,-29000,0,0,0,0,0,0,2999,3000,1,2999,0,0,0,-26001,
6024,群益期          ,267050,99000,168050,0,0,0,0,195000,-195000,0,0,0,0,0,0,0,-26950,
7705,三商餐飲        ,4000,31000,-27000,0,0,0,0,0,0,0,0,0,0,0,0,0,-27000,
5007,三星            ,6000,32000,-26000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-27000,
1220,台榮            ,0,27000,-27000,0,0,0,0,0,0,0,0,0,0,0,0,0,-27000,
2762,世界健身-KY     ,53000,80000,-27000,0,0,0,0,0,0,0,0,0,0,0,0,0,-27000,
2477,美隆電          ,31000,55000,-24000,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,-27000,
1109,信大            ,4000,24000,-20000,0,0,0,0,0,0,-7867,1000,8867,-7867,0,0,0,-27867,
1906,寶隆            ,3000,33000,-30000,0,0,0,0,0,0,2000,6000,4000,2000,0,0,0,-28000,
1446,宏和            ,46000,76000,-30000,0,0,0,0,0,0,2000,2000,0,2000,0,0,0,-28000,
3029,零壹            ,226000,242000,-16000,0,0,0,0,9166,-9166,-3028,6000,6006,-6,7835,10857,-3022,-28194,
9103,美德醫療-DR     ,573000,596000,-23000,0,0,0,0,0,0,-5926,0,5926,-5926,0,0,0,-28926,
7730,暉盛-創         ,11000,40000,-29000,0,0,0,0,0,0,0,0,0,0,1000,1000,0,-29000,
4942,嘉彰            ,7000,34000,-27000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,-29000,
2033,佳大            ,1000,30000,-29000,0,0,0,0,0,0,0,0,0,0,0,0,0,-29000,
2032,新鋼            ,338115,359000,-20885,0,0,0,0,0,0,-9051,0,9051,-9051,0,0,0,-29936,
2739,寒舍            ,1000,31000,-30000,0,0,0,0,0,0,0,0,0,0,0,0,0,-30000,
2538,基泰            ,60000,89000,-29000,0,0,0,0,0,0,-1000,2000,3000,-1000,0,0,0,-30000,
6958,日盛台駿        ,22000,47000,-25000,0,0,0,0,0,0,-5000,3000,8000,-5000,0,0,0,-30000,
1323,永裕            ,8000,38000,-30000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-31000,
6743,安普新          ,87000,113000,-26000,0,0,0,0,0,0,-5000,0,5000,-5000,0,0,0,-31000,
6281,全國電          ,22000,53000,-31000,0,0,0,0,0,0,0,0,0,0,0,0,0,-31000,
2059,川湖            ,492774,615060,-122286,0,0,0,101000,1321,99679,-9147,14740,16164,-1424,9531,17254,-7723,-31754,
7799,禾榮科          ,46200,78086,-31886,0,0,0,0,0,0,0,0,0,0,0,0,0,-31886,
4912,聯德控股-KY     ,206000,238000,-32000,0,0,0,0,0,0,0,0,0,0,0,0,0,-32000,
2516,新建            ,2000,34000,-32000,0,0,0,0,0,0,0,0,0,0,0,0,0,-32000,
1438,三地開發        ,5000,38000,-33000,0,0,0,0,0,0,996,1000,4,996,0,0,0,-32004,
2429,銘旺科          ,2000,34025,-32025,0,0,0,0,0,0,0,0,0,0,0,0,0,-32025,
3652,精聯            ,3000,36000,-33000,0,0,0,0,0,0,-9,0,9,-9,0,0,0,-33009,
5533,皇鼎            ,4000,37000,-33000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-34000,
5244,弘凱            ,43000,78000,-35000,0,0,0,0,0,0,0,0,0,0,0,0,0,-35000,
4545,銘鈺            ,20000,55000,-35000,0,0,0,0,0,0,0,0,0,0,0,0,0,-35000,
9930,中聯資源        ,3000,31124,-28124,0,0,0,0,0,0,-7000,0,7000,-7000,0,0,0,-35124,
6792,詠業            ,40000,76000,-36000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,-36000,
5525,順天            ,1000,36000,-35000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-36000,
1232,大統益          ,3000,35000,-32000,0,0,0,0,0,0,-4000,0,4000,-4000,0,0,0,-36000,
1528,恩德            ,1527000,1549000,-22000,0,0,0,0,10000,-10000,-4256,5000,9256,-4256,0,0,0,-36256,
8478,東哥遊艇        ,51000,83049,-32049,0,0,0,0,0,0,-4320,4000,6968,-2968,0,1352,-1352,-36369,
6902,GOGOLOOK        ,25000,62000,-37000,0,0,0,0,0,0,0,0,0,0,0,0,0,-37000,
1231,聯華食          ,85000,115000,-30000,0,0,0,0,0,0,-7998,2000,9998,-7998,0,0,0,-37998,
1451,年興            ,20000,52000,-32000,0,0,0,0,0,0,-7000,1000,8000,-7000,0,0,0,-39000,
2482,連宇            ,18000,55000,-37000,0,0,0,0,0,0,-2295,7000,9295,-2295,0,0,0,-39295,
1321,大洋            ,9000,44000,-35000,0,0,0,0,0,0,-6000,0,6000,-6000,0,0,0,-41000,
2007,燁興            ,2000,46000,-44000,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,-41000,
1526,日馳            ,13000,55000,-42000,0,0,0,0,0,0,0,0,0,0,0,0,0,-42000,
5222,全訊            ,214000,241225,-27225,0,0,0,0,1000,-1000,-14695,5000,6599,-1599,1000,14096,-13096,-42920,
3705,永信            ,39015,79000,-39985,0,0,0,0,0,0,-3000,0,0,0,0,3000,-3000,-42985,
