證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,Unnamed: 19
3046,建碁,248500,112000,136500,0,0,0,0,0,0,40111,43000,2889,40111,0,0,0,176611,
5285,界霖,479700,304000,175700,0,0,0,0,0,0,-1000,2000,3000,-1000,0,0,0,174700,
3051,力特,808000,636000,172000,0,0,0,0,0,0,1532,8000,6468,1532,0,0,0,173532,
00921,兆豐龍頭等權重,126000,26000,100000,0,0,0,0,0,0,70838,0,0,0,102311,31473,70838,170838,
00944,野村趨勢動能高息,118000,466000,-348000,0,0,0,0,0,0,514114,0,0,0,1083214,569100,514114,166114,
00899,FT潔淨能源,18000,39000,-21000,0,0,0,0,0,0,183200,0,0,0,323278,140078,183200,162200,
00643,群益深証中小,0,26000,-26000,0,0,0,0,0,0,188087,0,0,0,1683157,1495070,188087,162087,
009812,野村日本東證,0,0,0,0,0,0,0,0,0,161442,30000,0,30000,256000,124558,131442,161442,
6166,凌華,1681100,1684800,-3700,0,0,0,0,0,0,164400,251201,83065,168136,6000,9736,-3736,160700,
2923,鼎固-KY,176200,20200,156000,0,0,0,0,0,0,3000,4000,1000,3000,0,0,0,159000,
00903,富邦元宇宙,78000,0,78000,0,0,0,0,0,0,78775,0,0,0,277775,199000,78775,156775,
6834,天二科技,808000,638000,170000,0,0,0,0,0,0,-14775,12757,27532,-14775,0,0,0,155225,
2849,安泰銀,131000,4000,127000,0,0,0,0,0,0,28000,0,0,0,28000,0,28000,155000,
3041,揚智,661800,505000,156800,0,0,0,0,0,0,-2147,4000,6147,-2147,0,0,0,154653,
2401,凌陽,4257000,4101000,156000,0,0,0,0,0,0,-1980,25097,44390,-19293,38465,21152,17313,154020,
2014,中鴻,1102306,949000,153306,0,0,0,0,0,0,0,17000,17000,0,0,0,0,153306,
00902,中信電池及儲能,25000,81000,-56000,0,0,0,0,0,0,207209,0,0,0,382000,174791,207209,151209,
3022,威強電,444000,291000,153000,0,0,0,0,0,0,-3531,2000,2000,0,1,3532,-3531,149469,
2414,精技,240000,94000,146000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,144000,
3028,增你強,2758326,2605107,153219,0,0,0,0,0,0,-9900,4000,55000,-51000,61859,20759,41100,143319,
2258,鴻華先進-創,468000,324000,144000,0,0,0,0,0,0,-3330,24000,20000,4000,9095,16425,-7330,140670,
2538,基泰,155000,15000,140000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,138000,
00635U,期元大S&P黃金,142200,142250,-50,0,0,0,0,0,0,137488,94000,203000,-109000,919086,672598,246488,137438,
00938,凱基優選30,0,448000,-448000,0,0,0,0,0,0,585241,0,0,0,1698571,1113330,585241,137241,
6525,捷敏-KY,639050,461000,178050,0,0,0,0,18147,-18147,-25020,2000,27020,-25020,0,0,0,134883,
6189,豐藝,314000,166000,148000,0,0,0,0,14759,-14759,1000,3000,2000,1000,0,0,0,134241,
1218,泰山,268330,138000,130330,0,0,0,0,0,0,1000,7000,6000,1000,0,0,0,131330,
2072,世紀風電,174018,83022,90996,0,0,0,40000,0,40000,0,0,0,0,0,0,0,130996,
8213,志超,436000,311000,125000,0,0,0,0,0,0,2508,3000,2000,1000,1508,0,1508,127508,
6176,瑞儀,2614310,2413822,200488,0,0,0,10000,119456,-109456,31899,6000,14000,-8000,115968,76069,39899,122931,
5434,崇越,424034,380526,43508,0,0,0,92000,11000,81000,-3507,6000,5549,451,7147,11105,-3958,121001,
00897,富邦基因免疫生技,0,507000,-507000,0,0,0,0,0,0,627464,0,0,0,735000,107536,627464,120464,
6715,嘉基,505510,905000,-399490,0,0,0,519000,0,519000,755,1000,1000,0,15000,14245,755,120265,
2450,神腦,116000,20000,96000,0,0,0,0,0,0,22000,25000,3000,22000,0,0,0,118000,
9942,茂順,121653,6000,115653,0,0,0,0,0,0,0,0,0,0,0,0,0,115653,
6024,群益期,143072,28000,115072,0,0,0,0,0,0,0,0,0,0,0,0,0,115072,
2547,日勝生,459000,334000,125000,0,0,0,0,0,0,-10000,0,10000,-10000,0,0,0,115000,
00752,中信中國50,7000,53000,-46000,0,0,0,0,0,0,159887,0,0,0,329000,169113,159887,113887,
2545,皇翔,167190,75000,92190,0,0,0,0,0,0,19000,26000,7000,19000,0,0,0,111190,
5269,祥碩,1297310,1295358,1952,0,0,0,5001,0,5001,104141,32000,4000,28000,149767,73626,76141,111094,
2427,三商電,390000,277000,113000,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,110000,
3003,健和興,295040,186064,108976,0,0,0,0,0,0,326,2326,2000,326,0,0,0,109302,
1735,日勝化,232700,125021,107679,0,0,0,0,0,0,1384,9000,7616,1384,0,0,0,109063,
4555,氣立,170039,62000,108039,0,0,0,0,0,0,0,0,0,0,0,0,0,108039,
1519,華城,1731324,1759567,-28243,0,0,0,25000,326,24674,108240,104523,90022,14501,115615,21876,93739,104671,
00916,國泰全球品牌50,47000,1000,46000,0,0,0,0,0,0,57470,0,0,0,61470,4000,57470,103470,
00645,富邦日本,19,0,19,0,0,0,0,0,0,102447,0,0,0,257000,154553,102447,102466,
2359,所羅門,508061,409311,98750,0,0,0,0,0,0,3291,4461,4236,225,10140,7074,3066,102041,
3025,星通,430400,327000,103400,0,0,0,0,0,0,-2196,2000,4196,-2196,0,0,0,101204,
1907,永豐餘,462000,353000,109000,0,0,0,0,9923,-9923,2000,25000,23000,2000,0,0,0,101077,
2832,台產,125114,50000,75114,0,0,0,0,0,0,25895,26000,0,26000,895,1000,-105,101009,
6901,鑽石投資,197000,98000,99000,0,0,0,0,0,0,1000,2000,1000,1000,0,0,0,100000,
2453,凌群,128798,30000,98798,0,0,0,0,0,0,0,1000,1000,0,0,0,0,98798,
00737,國泰AI機器人,36000,1000,35000,0,0,0,0,0,0,61589,0,0,0,77110,15521,61589,96589,
1611,中電,227000,121000,106000,0,0,0,0,0,0,-10684,10000,20684,-10684,0,0,0,95316,
1103,嘉泥,111000,15000,96000,0,0,0,0,0,0,-1000,9000,10000,-1000,0,0,0,95000,
9917,中保科,107051,74523,32528,0,0,0,64000,1000,63000,-1000,6000,7000,-1000,0,0,0,94528,
2491,吉祥全,508000,417000,91000,0,0,0,0,0,0,3165,5165,2000,3165,0,0,0,94165,
3528,安馳,440510,347000,93510,0,0,0,0,0,0,0,0,0,0,0,0,0,93510,
1909,榮成,876000,768001,107999,0,0,0,0,0,0,-15000,22000,37000,-15000,0,0,0,92999,
7610,聯友金屬-創,321948,202220,119728,0,0,0,0,0,0,-27081,45,4009,-3964,35218,58335,-23117,92647,
2537,聯上發,214000,120000,94000,0,0,0,0,0,0,-3000,2000,5000,-3000,0,0,0,91000,
3311,閎暉,155732,67028,88704,0,0,0,0,0,0,1717,2717,1000,1717,0,0,0,90421,
00943,兆豐電子高息等權,129000,30000,99000,0,0,0,0,0,0,-11403,0,0,0,20144,31547,-11403,87597,
1714,和桐,883000,798000,85000,0,0,0,0,0,0,2439,0,0,0,2942,503,2439,87439,
2420,新巨,256058,167000,89058,0,0,0,0,0,0,-2000,5000,7000,-2000,0,0,0,87058,
0055,元大MSCI金融,1000,8000,-7000,0,0,0,0,0,0,92221,0,0,0,118022,25801,92221,85221,
2908,特力,98000,16000,82000,0,0,0,0,0,0,0,0,0,0,0,0,0,82000,
8429,金麗-KY,87000,5000,82000,0,0,0,0,0,0,0,0,0,0,0,0,0,82000,
1229,聯華,979857,899661,80196,0,0,0,0,0,0,-426,27998,27424,574,0,1000,-1000,79770,
7750,新代,199561,127000,72561,0,0,0,0,0,0,5433,1755,1279,476,7484,2527,4957,77994,
3443,創意,1097673,1274332,-176659,0,0,0,367000,0,367000,-116337,26100,72886,-46786,39390,108941,-69551,74004,
4571,鈞興-KY,258160,177004,81156,0,0,0,0,0,0,-7236,0,0,0,1071,8307,-7236,73920,
2467,志聖,726152,619000,107152,0,0,0,26000,9000,17000,-50643,11314,58329,-47015,16108,19736,-3628,73509,
2801,彰銀,9611206,8893370,717836,0,0,0,22000,737122,-715122,68000,158000,152000,6000,113000,51000,62000,70714,
009809,富邦淨零ESG50,39000,5000,34000,0,0,0,0,0,0,36406,0,0,0,450996,414590,36406,70406,
1533,車王電,245753,168000,77753,0,0,0,0,0,0,-9000,0,9000,-9000,0,0,0,68753,
8341,日友,130900,64000,66900,0,0,0,0,0,0,1000,3000,2000,1000,0,0,0,67900,
2483,百容,172700,106000,66700,0,0,0,0,0,0,1000,2000,1000,1000,0,0,0,67700,
1449,佳和,369900,303000,66900,0,0,0,0,0,0,-9,0,9,-9,0,0,0,66891,
1608,華榮,1569000,1360000,209000,0,0,0,0,28606,-28606,-114281,13000,121000,-108000,18803,25084,-6281,66113,
6757,台灣虎航,2023059,1981137,41922,0,0,0,0,0,0,23445,39000,30000,9000,20446,6001,14445,65367,
00850,元大臺灣ESG永續,104075,178000,-73925,0,0,0,0,0,0,139045,0,0,0,312086,173041,139045,65120,
7786,東方風能,90000,25000,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,65000,
6668,中揚光,163600,101000,62600,0,0,0,0,0,0,0,1000,1000,0,0,0,0,62600,
6115,鎰勝,81000,22000,59000,0,0,0,0,0,0,0,2000,2000,0,0,0,0,59000,
00678,群益那斯達克生技,0,27000,-27000,0,0,0,0,0,0,85495,1000,0,1000,139014,54519,84495,58495,
2486,一詮,794151,741000,53151,0,0,0,0,0,0,5130,17500,15183,2317,35000,32187,2813,58281,
4942,嘉彰,60000,2000,58000,0,0,0,0,0,0,0,2000,2000,0,0,0,0,58000,
6835,圓裕,156500,99000,57500,0,0,0,0,0,0,0,0,0,0,0,0,0,57500,
4137,麗豐-KY,77000,19500,57500,0,0,0,0,0,0,-4,1000,1004,-4,0,0,0,57496,
020038,元大ESG配息N,0,0,0,0,0,0,0,0,0,57000,0,0,0,58000,1000,57000,57000,
2204,中華,238044,350000,-111956,0,0,0,184000,16323,167677,0,8000,8000,0,0,0,0,55721,
1464,得力,156000,99000,57000,0,0,0,0,0,0,-2000,7000,9000,-2000,0,0,0,55000,
2029,盛餘,77000,20000,57000,0,0,0,0,0,0,-2000,7000,9000,-2000,0,0,0,55000,
1762,中化生,0,3000,-3000,0,0,0,0,0,0,55965,120965,65000,55965,0,0,0,52965,
1438,三地開發,311800,264000,47800,0,0,0,0,0,0,5004,18004,13000,5004,0,0,0,52804,
9905,大華,63000,11000,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,52000,
2705,六福,104000,53027,50973,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,51973,
2704,國賓,92021,35000,57021,0,0,0,0,0,0,-6000,0,6000,-6000,0,0,0,51021,
02001R,富邦蘋果反一N,0,0,0,0,0,0,0,0,0,51000,0,0,0,53000,2000,51000,51000,
8072,陞泰,113600,63018,50582,0,0,0,0,0,0,23,0,0,0,23,0,23,50605,
1210,大成,837147,571000,266147,0,0,0,0,214000,-214000,-2659,14000,17659,-3659,1000,0,1000,49488,
0061,元大寶滬深,69000,1000,68000,0,0,0,0,0,0,-18541,0,0,0,7066,25607,-18541,49459,
2007,燁興,102000,57000,45000,0,0,0,0,0,0,4000,5000,1000,4000,0,0,0,49000,
6799,來頡,139300,92000,47300,0,0,0,0,0,0,634,1879,1245,634,0,0,0,47934,
8438,昶昕,226500,179000,47500,0,0,0,0,0,0,0,0,0,0,0,0,0,47500,
2762,世界健身-KY,53800,6000,47800,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,46800,
6491,晶碩,151500,103008,48492,0,0,0,0,0,0,-2080,1000,1000,0,0,2080,-2080,46412,
4764,雙鍵,110000,63292,46708,0,0,0,0,0,0,-1000,2000,3000,-1000,0,0,0,45708,
6281,全國電,93700,46000,47700,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,45700,
1219,福壽,134000,89000,45000,0,0,0,0,0,0,0,5000,5000,0,0,0,0,45000,
1709,和益,172000,122000,50000,0,0,0,0,0,0,-5000,6000,11000,-5000,0,0,0,45000,
5258,虹堡,624000,582000,42000,0,0,0,0,0,0,2449,9449,7000,2449,0,0,0,44449,
5234,達興材料,427072,394267,32805,0,0,0,0,0,0,11410,40000,53097,-13097,33305,8798,24507,44215,
5203,訊連,92058,48000,44058,0,0,0,0,0,0,0,1000,1000,0,0,0,0,44058,
1201,味全,188000,147000,41000,0,0,0,0,0,0,3000,15000,12000,3000,0,0,0,44000,
4440,宜新實業,46000,2000,44000,0,0,0,0,0,0,0,0,0,0,0,0,0,44000,
2432,倚天酷碁-創,51400,5000,46400,0,0,0,0,0,0,-2400,0,0,0,1000,3400,-2400,44000,
00661,元大日經225,0,4000,-4000,0,0,0,0,0,0,47726,0,0,0,78488,30762,47726,43726,
4737,華廣,73000,30000,43000,0,0,0,0,0,0,0,0,0,0,0,0,0,43000,
2466,冠西電,161000,117000,44000,0,0,0,0,0,0,-1000,1000,2000,-1000,0,0,0,43000,
3669,圓展,103642,61000,42642,0,0,0,0,0,0,0,0,0,0,0,0,0,42642,
6863,永道-KY,51522,9000,42522,0,0,0,0,0,0,39,1039,1000,39,0,0,0,42561,
4585,達明,127705,107100,20605,0,0,0,0,0,0,21889,25000,0,25000,4322,7433,-3111,42494,
3705,永信,68000,26000,42000,0,0,0,0,0,0,430,0,0,0,1000,570,430,42430,
6722,輝創,44800,4000,40800,0,0,0,0,0,0,0,0,0,0,0,0,0,40800,
9937,全國,45000,6000,39000,0,0,0,0,0,0,1307,1000,0,1000,307,0,307,40307,
1732,毛寶,158300,118000,40300,0,0,0,0,0,0,0,0,0,0,0,0,0,40300,
2820,華票,274073,234000,40073,0,0,0,0,0,0,0,18000,18000,0,0,0,0,40073,
2723,美食-KY,94094,55025,39069,0,0,0,0,0,0,1000,3000,2000,1000,0,0,0,40069,
2243,宏旭-KY,39500,0,39500,0,0,0,0,0,0,0,0,0,0,0,0,0,39500,
2887I,台新新光辛特,349000,310000,39000,0,0,0,0,0,0,0,0,0,0,0,0,0,39000,
4560,強信-KY,219000,180000,39000,0,0,0,0,0,0,0,0,0,0,0,0,0,39000,
3043,科風,62300,23000,39300,0,0,0,0,0,0,-1000,1000,2000,-1000,0,0,0,38300,
2471,資通,73400,36000,37400,0,0,0,0,0,0,0,0,0,0,0,0,0,37400,
6216,居易,120000,77000,43000,0,0,0,0,0,0,-6000,3000,9000,-6000,0,0,0,37000,
912000,晨訊科-DR,43000,6000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,37000,
6776,展碁國際,184600,148000,36600,0,0,0,0,0,0,0,0,0,0,0,0,0,36600,
2109,華豐,36000,0,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,
2431,聯昌,228800,194000,34800,0,0,0,0,0,0,340,1000,660,340,0,0,0,35140,
1558,伸興,40400,5000,35400,0,0,0,0,383,-383,0,1000,1000,0,0,0,0,35017,
4807,日成-KY,59000,24000,35000,0,0,0,0,0,0,0,2000,2000,0,0,0,0,35000,
1457,宜進,36000,1000,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,
1324,地球,38500,5000,33500,0,0,0,0,0,0,0,0,0,0,0,0,0,33500,
00875,國泰網路資安,42000,3305,38695,0,0,0,0,0,0,-5333,0,0,0,17667,23000,-5333,33362,
00908,富邦入息REITs+,16000,0,16000,0,0,0,0,0,0,16811,0,20000,-20000,38000,1189,36811,32811,
2852,第一保,70000,30000,40000,0,0,0,0,2253,-2253,-5000,0,5000,-5000,0,0,0,32747,
2913,農林,412000,378000,34000,0,0,0,0,0,0,-1366,11000,12366,-1366,0,0,0,32634,
3617,碩天,92700,59000,33700,0,0,0,0,0,0,-1501,1000,1000,0,332,1833,-1501,32199,
1110,東泥,73000,36000,37000,0,0,0,0,0,0,-5000,1000,6000,-5000,0,0,0,32000,
1109,信大,72000,41000,31000,0,0,0,0,0,0,1000,4000,3000,1000,0,0,0,32000,
8162,微矽電子-創,234500,210000,24500,0,0,0,0,0,0,7426,1000,0,1000,32158,25732,6426,31926,
3021,鴻名,29700,3000,26700,0,0,0,0,0,0,5000,5000,0,5000,0,0,0,31700,
8222,寶一,265500,234000,31500,0,0,0,0,0,0,0,0,0,0,0,0,0,31500,
9924,福興,38011,6010,32001,0,0,0,0,883,-883,0,2000,2000,0,0,0,0,31118,
1108,幸福,40000,9000,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,31000,
1227,佳格,193000,158000,35000,0,0,0,0,0,0,-4000,15000,19000,-4000,0,0,0,31000,
1540,喬福,88600,63001,25599,0,0,0,0,0,0,5000,5000,0,5000,0,0,0,30599,
00876,元大全球5G,2006,14000,-11994,0,0,0,0,0,0,42283,0,0,0,64788,22505,42283,30289,
1597,直得,220600,181600,39000,0,0,0,0,0,0,-9259,1000,0,1000,7000,17259,-10259,29741,
6902,GOGOLOOK,48254,19000,29254,0,0,0,0,0,0,0,0,0,0,0,0,0,29254,
1232,大統益,57024,27000,30024,0,0,0,0,0,0,-1000,3000,4000,-1000,0,0,0,29024,
1806,冠軍,105000,75000,30000,0,0,0,0,0,0,-1000,4000,5000,-1000,0,0,0,29000,
1773,勝一,315049,270024,45025,0,0,0,0,0,0,-16330,4000,4000,0,2908,19238,-16330,28695,
2033,佳大,38600,13000,25600,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,28600,
6796,晉弘,53300,25000,28300,0,0,0,0,0,0,0,0,0,0,0,0,0,28300,
5525,順天,48000,17000,31000,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,28000,
2608,嘉里大榮,132000,105000,27000,0,0,0,0,0,0,1000,5000,4000,1000,0,0,0,28000,
1903,士紙,62000,33000,29000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,28000,
00666R,富邦恒生國企反1,0,0,0,0,0,0,0,0,0,28000,0,0,0,28000,0,28000,28000,
020029,元大ESG高股息N,0,0,0,0,0,0,0,0,0,28000,0,0,0,36000,8000,28000,28000,
00901,永豐智能車供應鏈,92000,66000,26000,0,0,0,0,0,0,1689,0,0,0,676000,674311,1689,27689,
2423,固緯,125071,96000,29071,0,0,0,0,0,0,-2000,6000,8000,-2000,0,0,0,27071,
2816,旺旺保,52000,25000,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,
6958,日盛台駿,36000,9000,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,
2482,連宇,45500,15000,30500,0,0,0,0,0,0,-3829,4000,7829,-3829,0,0,0,26671,
4108,懷特,41000,14000,27000,0,0,0,0,0,0,-1000,1000,2000,-1000,0,0,0,26000,
910322,康師傅-DR,25000,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,
3266,昇陽,39000,14000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,
2459,敦吉,43700,18000,25700,0,0,0,0,0,0,-1000,1000,2000,-1000,0,0,0,24700,
6918,愛派司,26200,2000,24200,0,0,0,0,0,0,0,0,0,0,0,0,0,24200,
2706,第一店,48000,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,
2701,萬企,46000,22000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,
00714,群益道瓊美國地產,1000,1000,0,0,0,0,0,0,0,23945,0,0,0,24214,269,23945,23945,
9929,秋雨,23700,1000,22700,0,0,0,0,0,0,370,2000,1630,370,0,0,0,23070,
4414,如興,93000,69000,24000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,23000,
6862,三集瑞-KY,758100,740800,17300,0,0,0,0,0,0,5699,4000,6175,-2175,43990,36116,7874,22999,
3031,佰鴻,626000,560000,66000,0,0,0,0,0,0,-43025,12000,55025,-43025,0,0,0,22975,
1474,弘裕,24900,2000,22900,0,0,0,0,0,0,0,0,0,0,0,0,0,22900,
8476,台境*,178000,156000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,
5007,三星,31000,10000,21000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,22000,
1414,東和,100000,77000,23000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,22000,
1537,廣隆,30600,9000,21600,0,0,0,0,0,0,0,1000,1000,0,0,0,0,21600,
6558,興能高,333600,307026,26574,0,0,0,0,0,0,-5000,1000,6000,-5000,0,0,0,21574,
1526,日馳,50400,29000,21400,0,0,0,0,0,0,0,0,0,0,0,0,0,21400,
8467,波力-KY,29320,8000,21320,0,0,0,0,0,0,0,0,0,0,0,0,0,21320,
6689,伊雲谷,80500,60000,20500,0,0,0,0,0,0,719,4000,3281,719,0,0,0,21219,
8411,福貞-KY,32000,11000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,
1731,美吾華,41900,21000,20900,0,0,0,0,0,0,0,0,0,0,0,0,0,20900,
3060,銘異,871900,855000,16900,0,0,0,0,0,0,3997,5000,1003,3997,0,0,0,20897,
6598,ABC-KY,43700,21000,22700,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,20700,
2025,千興,53600,17600,36000,0,0,0,0,0,0,-16000,0,16000,-16000,0,0,0,20000,
9930,中聯資源,34000,15000,19000,0,0,0,0,0,0,1000,5000,4000,1000,0,0,0,20000,
9927,泰銘,37847,18000,19847,0,0,0,0,0,0,0,2000,2000,0,0,0,0,19847,
7705,三商餐飲,25504,6000,19504,0,0,0,0,0,0,0,0,0,0,0,0,0,19504,
00647L,元大S&P500正2,0,0,0,0,0,0,0,0,0,19260,0,0,0,21260,2000,19260,19260,
8039,台虹,2048351,1824648,223703,0,0,0,0,0,0,-204571,9000,45880,-36880,34787,202478,-167691,19132,
2030,彰源,167043,147000,20043,0,0,0,0,0,0,-1000,3000,4000,-1000,0,0,0,19043,
1419,新紡,46000,28000,18000,0,0,0,0,0,0,1000,4000,3000,1000,0,0,0,19000,
911868,同方友友-DR,19000,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,
2929,淘帝-KY,29800,11000,18800,0,0,0,0,0,0,0,0,0,0,0,0,0,18800,
3494,誠研,22400,7000,15400,0,0,0,0,0,0,2972,3000,28,2972,0,0,0,18372,
4590,富田-創,68400,50000,18400,0,0,0,0,0,0,-247,0,0,0,1198,1445,-247,18153,
6272,驊陞,107000,91000,16000,0,0,0,0,0,0,2000,2000,0,2000,0,0,0,18000,
7760,享溫馨,53000,5000,48000,0,0,0,0,0,0,-30000,0,30000,-30000,0,0,0,18000,
1416,廣豐,51000,33000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,
2227,裕日車,24000,6000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,
6573,虹揚-KY,31600,15000,16600,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,17600,
2373,震旦行,30000,11000,19000,0,0,0,0,0,0,-2000,0,0,0,0,2000,-2000,17000,
1468,昶和,17000,0,17000,0,0,0,0,0,0,0,2000,2000,0,0,0,0,17000,
2012,春雨,27000,8000,19000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,17000,
1475,業旺,19500,3000,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,
1473,台南,34000,18000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,
6838,台新藥,43000,25297,17703,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,15703,
1339,昭輝,69500,54000,15500,0,0,0,0,0,0,-70,2004,2074,-70,0,0,0,15430,
00912,中信臺灣智慧50,160000,428000,-268000,0,0,0,0,0,0,283219,0,0,0,763393,480174,283219,15219,
1235,興泰,17000,2000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,
1459,聯發,32000,17000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,
6201,亞弘電,21000,6000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,
2546,根基,35932,19018,16914,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,14914,
6183,關貿,19000,4000,15000,0,0,0,0,0,0,-96,0,0,0,0,96,-96,14904,
00700,富邦恒生國企,1000,11000,-10000,0,0,0,0,0,0,24749,0,0,0,68000,43251,24749,14749,
3652,精聯,43500,31000,12500,0,0,0,0,0,0,2000,3000,1000,2000,0,0,0,14500,
6771,平和環保-創,13200,2000,11200,0,0,0,0,0,0,3000,0,0,0,20000,17000,3000,14200,
1517,利奇,36000,24000,12000,0,0,0,0,0,0,2017,6000,3983,2017,0,0,0,14017,
1234,黑松,57000,43000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,
020037,元大金融高股息N,0,0,0,0,0,0,0,0,0,14000,0,0,0,18000,4000,14000,14000,
6464,台數科,16000,2000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,
00674R,期元大S&P黃金反1,0,0,0,0,0,0,0,0,0,13982,0,0,0,24000,10018,13982,13982,
1456,怡華,29600,11000,18600,0,0,0,0,0,0,-5000,4000,9000,-5000,0,0,0,13600,
6792,詠業,71300,58000,13300,0,0,0,0,0,0,0,0,0,0,0,0,0,13300,
5538,東明-KY,23000,12000,11000,0,0,0,0,0,0,2000,4000,2000,2000,0,0,0,13000,
2028,威致,75000,51000,24000,0,0,0,0,0,0,-11000,4000,15000,-11000,0,0,0,13000,
1203,味王,23000,8000,15000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,13000,
6614,資拓宏宇,27600,9000,18600,0,0,0,0,0,0,-6000,0,6000,-6000,0,0,0,12600,
2597,潤弘,404036,392800,11236,0,0,0,0,0,0,1000,5000,4000,1000,0,0,0,12236,
00710B,復華彭博非投等債,1000,4000,-3000,0,0,0,0,0,0,15059,0,0,0,130859,115800,15059,12059,
4572,駐龍,17033,3000,14033,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,12033,
2008,高興昌,26000,14000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,
6581,鋼聯,17800,6000,11800,0,0,0,0,0,0,0,0,0,0,0,0,0,11800,
2247,汎德永業,40626,29000,11626,0,0,0,0,0,0,0,0,0,0,0,0,0,11626,
8466,美吉吉-KY,13600,2000,11600,0,0,0,0,0,0,0,0,0,0,0,0,0,11600,
8462,柏文,21591,10000,11591,0,0,0,0,0,0,0,1000,1000,0,0,0,0,11591,
2722,夏都,24000,12000,12000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,11000,
5515,建國,107000,100000,7000,0,0,0,0,9000,-9000,12997,0,0,0,13000,3,12997,10997,
00711B,復華彭博新興債,0,0,0,0,0,0,0,0,0,10924,0,0,0,112999,102075,10924,10924,
8374,羅昇,250616,241000,9616,0,0,0,0,0,0,971,1000,1000,0,10886,9915,971,10587,
6951,青新-創,21300,8000,13300,0,0,0,0,0,0,-3000,0,0,0,0,3000,-3000,10300,
6641,基士德-KY,15300,8000,7300,0,0,0,0,0,0,2800,3000,200,2800,0,0,0,10100,
2228,劍麟,68600,58017,10583,0,0,0,0,0,0,-556,1000,1556,-556,0,0,0,10027,
00703,台新MSCI中國,0,0,0,0,0,0,0,0,0,10001,0,0,0,11001,1000,10001,10001,
2910,統領,11000,1000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,
1465,偉全,9700,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,9700,
2904,匯僑,13500,5000,8500,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,9500,
6645,金萬林-創,10400,0,10400,0,0,0,0,0,0,-1000,0,0,0,0,1000,-1000,9400,
7730,暉盛-創,37300,23000,14300,0,0,0,0,0,0,-5000,0,0,0,7000,12000,-5000,9300,
1516,川飛,11300,1000,10300,0,0,0,0,0,0,-1000,1000,2000,-1000,0,0,0,9300,
