證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,Unnamed: 19
6271,同欣電,3782743,3350060,432683,0,0,0,0,0,0,-93795,8000,93555,-85555,61536,69776,-8240,338888,
2258,鴻華先進-創,418000,88000,330000,0,0,0,0,0,0,-2548,1000,0,1000,54000,57548,-3548,327452,
3049,精金,1069000,699000,370000,0,0,0,0,0,0,-53497,14000,1000,13000,0,66497,-66497,316503,
00666R,富邦恒生國企反1,0,0,0,0,0,0,0,0,0,316362,0,0,0,376000,59638,316362,316362,
3703,欣陸,593000,276000,317000,0,0,0,0,0,0,-1000,5000,6000,-1000,0,0,0,316000,
006205,富邦上証,28000,0,28000,0,0,0,0,0,0,285701,0,0,0,348367,62666,285701,313701,
009811,統一美國50,307000,40600,266400,0,0,0,0,0,0,47000,0,0,0,1064000,1017000,47000,313400,
3094,聯傑,1644000,1341300,302700,0,0,0,0,0,0,10524,18816,8292,10524,0,0,0,313224,
00897,富邦基因免疫生技,0,3000,-3000,0,0,0,0,0,0,314539,0,0,0,562000,247461,314539,311539,
2414,精技,365000,30000,335000,0,0,0,0,0,0,-24000,2000,26000,-24000,0,0,0,311000,
6446,藥華藥,799689,492600,307089,0,0,0,0,0,0,1932,20422,18819,1603,329,0,329,309021,
1727,中華化,2912147,2600023,312124,0,0,0,0,0,0,-5307,3000,9000,-6000,45027,44334,693,306817,
00944,野村趨勢動能高息,140000,169000,-29000,0,0,0,0,0,0,334273,0,0,0,1370066,1035793,334273,305273,
6213,聯茂,1744990,1462200,282790,0,0,0,0,6000,-6000,27099,11000,5000,6000,37411,16312,21099,303889,
6691,洋基工程,558090,299870,258220,0,0,0,1000,1000,0,45336,474,3000,-2526,61831,13969,47862,303556,
006207,復華滬深,37000,0,37000,0,0,0,0,0,0,264011,0,0,0,430870,166859,264011,301011,
6414,樺漢,853000,437023,415977,0,0,0,0,27000,-27000,-89767,2931,95000,-92069,20653,18351,2302,299210,
00733,富邦臺灣中小,589080,263000,326080,0,0,0,0,0,0,-27919,44000,0,44000,664095,736014,-71919,298161,
2460,建通,537000,223000,314000,0,0,0,0,0,0,-20000,0,20000,-20000,0,0,0,294000,
3563,牧德,842066,563210,278856,0,0,0,0,1000,-1000,-3985,0,1000,-1000,137570,140555,-2985,273871,
2009,第一銅,621107,330000,291107,0,0,0,0,0,0,-21101,1000,3101,-2101,0,19000,-19000,270006,
2208,台船,681063,406222,274841,0,0,0,0,7000,-7000,2000,3000,1000,2000,0,0,0,269841,
2612,中航,428064,158000,270064,0,0,0,0,0,0,-599,0,1000,-1000,4000,3599,401,269465,
1608,華榮,1023000,735000,288000,0,0,0,0,14588,-14588,-4295,2000,10764,-8764,5143,674,4469,269117,
2511,太子,449000,195000,254000,0,0,0,0,0,0,15000,35000,20000,15000,0,0,0,269000,
00935,野村臺灣新科技50,1758570,2833000,-1074430,0,0,0,120000,0,120000,1219479,0,0,0,8242607,7023128,1219479,265049,
00895,富邦未來車,366300,2000,364300,0,0,0,0,0,0,-102000,0,22000,-22000,449000,529000,-80000,262300,
2393,億光,1386315,1671000,-284685,0,0,0,645000,68499,576501,-30951,11000,27000,-16000,22080,37031,-14951,260865,
1447,力鵬,397000,140000,257000,0,0,0,0,0,0,0,0,0,0,0,0,0,257000,
8271,宇瞻,372000,197000,175000,0,0,0,0,4000,-4000,84040,41,10000,-9959,95999,2000,93999,255040,
00737,國泰AI機器人,352000,0,352000,0,0,0,0,0,0,-98000,0,0,0,90000,188000,-98000,254000,
3055,蔚華科,819040,684000,135040,0,0,0,0,0,0,113868,4000,3324,676,123373,10181,113192,248908,
5871,中租-KY,2715328,2100000,615328,0,0,0,4800,366317,-361517,-5045,1000,1000,0,8955,14000,-5045,248766,
8374,羅昇,790000,552000,238000,0,0,0,0,0,0,9691,1000,4000,-3000,18964,6273,12691,247691,
2010,春源,618000,388000,230000,0,0,0,0,0,0,15540,19000,3460,15540,0,0,0,245540,
00984A,主動安聯台灣高息,1203000,2087100,-884100,0,0,0,0,0,0,1126689,65000,0,65000,4263851,3202162,1061689,242589,
2913,農林,608000,378000,230000,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,236000,
2362,藍天,341000,103000,238000,0,0,0,0,0,0,-3000,4000,6000,-2000,0,1000,-1000,235000,
2481,強茂,8303350,8487689,-184339,0,0,0,1000,360,640,415634,253000,11000,242000,338346,164712,173634,231935,
2614,東森,422054,193000,229054,0,0,0,0,0,0,2308,2308,0,2308,0,0,0,231362,
2727,王品,242000,76011,165989,0,0,0,61000,0,61000,4162,3564,2000,1564,2598,0,2598,231151,
6152,百一,424000,196000,228000,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,231000,
2015,豐興,314000,29000,285000,0,0,0,0,33000,-33000,-22030,5000,27000,-22000,1000,1030,-30,229970,
00652,富邦印度,2000,1000,1000,0,0,0,0,0,0,228279,0,0,0,546327,318048,228279,229279,
3716,中化控股,302024,74013,228011,0,0,0,0,0,0,0,0,0,0,0,0,0,228011,
6550,北極星藥業-KY,314000,84000,230000,0,0,0,0,0,0,-8000,0,8000,-8000,0,0,0,222000,
1444,力麗,362000,140000,222000,0,0,0,0,0,0,-2000,1000,3000,-2000,0,0,0,220000,
6944,兆聯實業,562214,341862,220352,0,0,0,0,0,0,-3524,6922,9115,-2193,54592,55923,-1331,216828,
2017,官田鋼,338000,124000,214000,0,0,0,0,0,0,1000,8000,7000,1000,0,0,0,215000,
8454,富邦媒,372364,237434,134930,0,0,0,81000,1000,80000,0,3000,3000,0,0,0,0,214930,
3712,永崴投控,396000,179000,217000,0,0,0,0,0,0,-4000,3000,7000,-4000,0,0,0,213000,
2458,義隆,2141700,1134591,1007109,0,0,0,6000,270245,-264245,-531080,0,534000,-534000,40550,37630,2920,211784,
00731,復華富時高息低波,101000,1000,100000,0,0,0,0,0,0,110558,0,0,0,660358,549800,110558,210558,
3665,貿聯-KY,4057119,2416061,1641058,0,0,0,274000,1666243,-1392243,-38360,46000,62528,-16528,104552,126384,-21832,210455,
6177,達麗,383016,197604,185412,0,0,0,0,0,0,24992,28000,5000,23000,1992,0,1992,210404,
2243,宏旭-KY,402000,194000,208000,0,0,0,0,1000,-1000,1000,4000,3000,1000,0,0,0,208000,
4771,望隼,263000,65000,198000,0,0,0,0,0,0,8000,13000,5000,8000,0,0,0,206000,
00693U,期街口S&P黃豆,14000,40000,-26000,0,0,0,0,0,0,229868,0,0,0,788116,558248,229868,203868,
00896,中信綠能及電動車,89000,664000,-575000,0,0,0,0,0,0,776938,0,0,0,1167811,390873,776938,201938,
00923,群益台ESG低碳50,755050,743000,12050,0,0,0,0,0,0,189810,0,0,0,2543392,2353582,189810,201860,
9911,櫻花,251000,41000,210000,0,0,0,0,0,0,-11000,1000,12000,-11000,0,0,0,199000,
6442,光聖,311741,49198,262543,0,0,0,62,57002,-56940,-7194,25000,31306,-6306,2581,3469,-888,198409,
6415,矽力*-KY,1212394,1055312,157082,0,0,0,89000,9000,80000,-38823,20000,39000,-19000,45397,65220,-19823,198259,
4949,有成精密,1021058,798100,222958,0,0,0,0,2000,-2000,-22816,0,22000,-22000,13000,13816,-816,198142,
2472,立隆電,1397147,1242016,155131,0,0,0,30000,3187,26813,15159,5000,0,5000,57868,47709,10159,197103,
1789,神隆,326000,127000,199000,0,0,0,0,0,0,-5000,1000,6000,-5000,0,0,0,194000,
00830,國泰費城半導體,117100,1442677,-1325577,0,0,0,0,0,0,1517000,31000,45000,-14000,2443000,912000,1531000,191423,
2379,瑞昱,3550194,3320478,229716,0,0,0,93520,92000,1520,-40677,12999,12011,988,21517,63182,-41665,190559,
3028,增你強,1042015,987000,55015,0,0,0,0,0,0,134778,2000,129,1871,134907,2000,132907,189793,
3591,艾笛森,1043079,858000,185079,0,0,0,0,0,0,1227,4000,2773,1227,0,0,0,186306,
2101,南港,508543,336000,172543,0,0,0,0,0,0,13000,10000,2000,8000,5000,0,5000,185543,
2108,南帝,1244016,1070020,173996,0,0,0,0,0,0,10301,13420,3119,10301,0,0,0,184297,
2486,一詮,7393430,6771197,622233,0,0,0,0,1444,-1444,-437156,111000,468497,-357497,194738,274397,-79659,183633,
9921,巨大,1089088,909637,179451,0,0,0,0,0,0,2989,0,14000,-14000,17014,25,16989,182440,
2404,漢唐,1621899,1335786,286113,0,0,0,1000,136000,-135000,31118,46964,33610,13354,81413,63649,17764,182231,
2421,建準,1627150,1447716,179434,0,0,0,0,1000,-1000,1013,46000,6097,39903,39039,77929,-38890,179447,
2617,台航,280000,111000,169000,0,0,0,0,0,0,8911,10000,1089,8911,0,0,0,177911,
00709,富邦歐洲,1000,140,860,0,0,0,0,0,0,176879,0,0,0,237879,61000,176879,177739,
6641,基士德-KY,188000,14000,174000,0,0,0,0,0,0,802,7000,6198,802,0,0,0,174802,
2849,安泰銀,187000,16000,171000,0,0,0,0,0,0,0,0,0,0,0,0,0,171000,
00916,國泰全球品牌50,845000,10000,835000,0,0,0,0,0,0,-665000,0,0,0,285000,950000,-665000,170000,
00951,台新日本半導體,105000,78000,27000,0,0,0,0,0,0,141943,0,0,0,1564009,1422066,141943,168943,
0055,元大MSCI金融,66147,4003,62144,0,0,0,0,0,0,98984,5000,0,5000,160761,66777,93984,161128,
00875,國泰網路資安,342000,0,342000,0,0,0,0,0,0,-181000,14000,0,14000,72000,267000,-195000,161000,
00770,國泰北美科技,25000,1000,24000,0,0,0,0,0,0,135271,0,0,0,147271,12000,135271,159271,
00850,元大臺灣ESG永續,47030,331000,-283970,0,0,0,0,0,0,439646,0,0,0,606458,166812,439646,155676,
2535,達欣工,309028,127000,182028,0,0,0,0,0,0,-27000,14000,41000,-27000,0,0,0,155028,
6806,森崴能源,209000,55000,154000,0,0,0,0,0,0,0,0,0,0,0,0,0,154000,
5269,祥碩,575925,438138,137787,0,0,0,10630,0,10630,751,17000,16000,1000,46116,46365,-249,149168,
2022,聚亨,332000,195702,136298,0,0,0,0,0,0,12000,12000,0,12000,0,0,0,148298,
1467,南緯,139000,3000,136000,0,0,0,0,0,0,8000,10000,2000,8000,0,0,0,144000,
3054,立萬利,393000,263040,129960,0,0,0,0,0,0,13886,22003,8117,13886,0,0,0,143846,
1709,和益,196000,61000,135000,0,0,0,0,0,0,8000,10000,2000,8000,0,0,0,143000,
2032,新鋼,169000,24000,145000,0,0,0,0,0,0,-3000,1000,4000,-3000,0,0,0,142000,
8105,凌巨,510000,355000,155000,0,0,0,0,0,0,-14000,6000,20000,-14000,0,0,0,141000,
3057,喬鼎,252000,102000,150000,0,0,0,0,0,0,-9000,0,9000,-9000,0,0,0,141000,
4540,全球傳動,4209183,4044100,165083,0,0,0,0,0,0,-26147,3000,29147,-26147,0,0,0,138936,
6491,晶碩,258000,125000,133000,0,0,0,0,0,0,5570,5480,1000,4480,1090,0,1090,138570,
6782,視陽,343019,224018,119001,0,0,0,19403,19000,0,19000,1019,616,403,138404,0,0,0,
6024,群益期,152398,14000,138398,0,0,0,0,0,0,0,0,0,0,0,0,0,138398,
00653L,富邦印度正2,2000,3000,-1000,0,0,0,0,0,0,138489,0,0,0,308238,169749,138489,137489,
009809,富邦淨零ESG50,9000,0,9000,0,0,0,0,0,0,128402,0,0,0,1213900,1085498,128402,137402,
1308,亞聚,1161000,963000,198000,0,0,0,0,0,0,-61424,4000,28844,-24844,0,36580,-36580,136576,
3305,昇貿,2489400,2378000,111400,0,0,0,0,0,0,24374,24000,94000,-70000,331343,236969,94374,135774,
3617,碩天,256021,131000,125021,0,0,0,0,0,0,10070,0,0,0,10097,27,10070,135091,
00938,凱基優選30,15000,168000,-153000,0,0,0,0,0,0,284261,0,0,0,878543,594282,284261,131261,
009808,華南永昌優選50,23000,189000,-166000,0,0,0,0,0,0,296981,0,0,0,493069,196088,296981,130981,
1533,車王電,190000,61000,129000,0,0,0,0,0,0,-1000,1000,2000,-1000,0,0,0,128000,
2206,三陽工業,509070,276000,233070,0,0,0,0,90000,-90000,-16000,1000,17000,-16000,0,0,0,127070,
1414,東和,162000,37000,125000,0,0,0,0,0,0,2000,3000,1000,2000,0,0,0,127000,
1457,宜進,117000,1000,116000,0,0,0,0,0,0,8000,11000,3000,8000,0,0,0,124000,
8070,長華*,1141000,974000,167000,0,11954,-11954,-33125,4000,36000,-32000,14516,15641,-1125,121921,0,0,0,
6277,宏正,206000,83000,123000,0,0,0,0,0,0,-1194,0,1000,-1000,50,244,-194,121806,
2467,志聖,1231056,904070,326986,0,0,0,29000,146000,-117000,-89083,36028,121635,-85607,33536,37012,-3476,120903,
1321,大洋,194000,74000,120000,0,0,0,0,0,0,-997,1000,1997,-997,0,0,0,119003,
2059,川湖,568005,624805,-56800,0,0,0,168581,0,168581,6995,11044,17153,-6109,57057,43953,13104,118776,
4919,新唐,823065,720000,103065,0,0,0,8000,0,8000,7539,98000,111000,-13000,147000,126461,20539,118604,
2497,怡利電,295024,176000,119024,0,0,0,0,0,0,-1000,1000,2000,-1000,0,0,0,118024,
1337,再生-KY,182000,65000,117000,0,0,0,0,0,0,0,0,0,0,0,0,0,117000,
3167,大量,316010,211933,104077,0,0,0,0,24000,-24000,36179,39500,21321,18179,25000,7000,18000,116256,
1103,嘉泥,139000,23000,116000,0,0,0,0,0,0,0,0,0,0,0,0,0,116000,
2543,皇昌,930200,732000,198200,0,0,0,0,0,0,-85758,1000,0,1000,13202,99960,-86758,112442,
6112,邁達特,280000,157000,123000,0,0,0,-10887,1000,14006,-13006,2121,2,2119,112113,0,0,0,
2007,燁興,146000,28000,118000,0,0,0,0,0,0,-6000,1000,7000,-6000,0,0,0,112000,
9917,中保科,204453,88000,116453,0,0,0,0,0,0,-5000,3000,8000,-5000,0,0,0,111453,
6781,AES-KY,522505,476030,46475,0,0,0,539,0,539,62609,30076,19529,10547,114398,62336,52062,109623,
00700,富邦恒生國企,5000,4000,1000,0,0,0,0,0,0,108183,150000,0,150000,120605,162422,-41817,109183,
00912,中信臺灣智慧50,70000,373000,-303000,0,0,0,0,0,0,410598,0,0,0,984167,573569,410598,107598,
00861,元大全球未來通訊,158106,1000,157106,0,0,0,0,0,0,-50000,0,0,0,33000,83000,-50000,107106,
00852L,國泰美國道瓊正2,10000,0,10000,0,0,0,0,0,0,96070,0,0,0,109070,13000,96070,106070,
2601,益航,465000,359000,106000,0,0,0,0,0,0,0,0,0,0,0,0,0,106000,
2359,所羅門,668120,534516,133604,0,0,0,0,0,0,-28345,9103,10037,-934,9280,36691,-27411,105259,
2069,運錩,154000,34000,120000,0,0,0,0,0,0,-15000,1000,16000,-15000,0,0,0,105000,
00683L,期元大美元指正2,77000,0,77000,0,0,0,0,0,0,27529,0,0,0,105000,77471,27529,104529,
2444,兆勁,191018,87000,104018,0,0,0,0,0,0,0,1000,1000,0,0,0,0,104018,
1604,聲寶,147000,59000,88000,0,0,0,0,0,0,16000,16000,0,16000,0,0,0,104000,
00640L,富邦日本正2,11000,8000,3000,0,0,0,0,0,0,100474,0,0,0,251605,151131,100474,103474,
2450,神腦,87000,10000,77000,0,0,0,0,0,0,25000,25000,0,25000,0,0,0,102000,
00899,FT潔淨能源,0,1000,-1000,0,0,0,0,0,0,102225,0,0,0,102225,0,102225,101225,
2705,六福,125118,27044,98074,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,99074,
9908,大台北,160000,61000,99000,0,0,0,0,0,0,0,0,0,0,0,0,0,99000,
2538,基泰,178000,84000,94000,0,0,0,0,0,0,5000,5000,0,5000,0,0,0,99000,
2597,潤弘,521000,432800,88200,0,0,0,0,0,0,10169,14582,4413,10169,0,0,0,98369,
6283,淳安,350000,253000,97000,0,0,0,0,0,0,1095,6095,5000,1095,0,0,0,98095,
7780,大研生醫*,436000,334000,102000,0,0,0,0,0,0,-4057,1000,1,999,0,5056,-5056,97943,
6768,志強-KY,248040,306000,-57960,0,0,0,164000,5855,158145,-3021,6000,8153,-2153,1264,2132,-868,97164,
4142,國光生,334000,232000,102000,0,0,0,0,0,0,-6001,3000,9000,-6000,0,1,-1,95999,
6477,安集,213000,121000,92000,0,0,0,0,0,0,3921,4000,79,3921,0,0,0,95921,
2836,高雄銀,384000,290000,94000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,95000,
2908,特力,111046,12000,99046,0,0,0,0,0,0,-5000,0,5000,-5000,0,0,0,94046,
4178,永笙-KY,103000,9000,94000,0,0,0,0,0,0,0,0,0,0,0,0,0,94000,
3528,安馳,208000,111000,97000,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,94000,
1312,國喬,1764000,1532000,232000,0,0,0,0,0,0,-138122,15000,3000,12000,5000,155122,-150122,93878,
2345,智邦,3430805,3298237,132568,0,0,0,321252,391329,-70077,30454,48000,39805,8195,143430,121171,22259,92945,
1563,巧新,262000,168000,94000,0,0,0,0,0,0,-2981,1019,4000,-2981,0,0,0,91019,
1225,福懋油,208000,93000,115000,0,0,0,0,0,0,-26000,2000,12000,-10000,0,16000,-16000,89000,
3058,立德,261000,176000,85000,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,88000,
2364,倫飛,110000,23000,87000,0,0,0,0,0,0,638,1638,1000,638,0,0,0,87638,
2455,全新,365000,1033350,-668350,0,0,0,4000,0,4000,751353,508000,130000,378000,446000,72647,373353,87003,
2049,上銀,2863462,2876342,-12880,0,0,0,3000,7000,-4000,102516,147000,63000,84000,154076,135560,18516,85636,
1524,耿鼎,205000,122000,83000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,82000,
6202,盛群,1044312,971003,73309,0,0,0,7000,0,7000,1144,4000,3995,5,8760,7621,1139,81453,
1590,亞德客-KY,867266,814869,52397,0,0,0,21773,3000,18773,9887,11000,4000,7000,12825,9938,2887,81057,
1808,潤隆,527021,475000,52021,0,0,0,0,0,0,28064,33064,5000,28064,0,0,0,80085,
2233,宇隆,1123614,1042012,81602,0,0,0,0,0,0,-1763,19045,5149,13896,54618,70277,-15659,79839,
6719,力智,395050,289000,106050,0,0,0,3000,0,3000,-29901,1300,3000,-1700,1000,29201,-28201,79149,
2106,建大,212050,132000,80050,0,0,0,0,0,0,-1000,7000,8000,-1000,0,0,0,79050,
8033,雷虎,741010,685000,56010,0,0,0,0,0,0,23000,29000,0,29000,0,6000,-6000,79010,
6472,保瑞,288427,226000,62427,0,0,0,0,0,0,16532,14070,10,14060,10519,8047,2472,78959,
8341,日友,164000,88000,76000,0,0,0,0,0,0,2500,4500,2000,2500,0,0,0,78500,
1712,興農,231000,133000,98000,0,0,0,0,0,0,-20538,5000,25538,-20538,0,0,0,77462,
1506,正道,85000,5000,80000,0,0,0,0,0,0,-3000,4000,7000,-3000,0,0,0,77000,
1517,利奇,126000,47000,79000,0,0,0,0,0,0,-2000,1000,3000,-2000,0,0,0,77000,
1723,中碳,293136,215000,78136,0,0,0,0,0,0,-2312,1000,4000,-3000,688,0,688,75824,
5706,鳳凰,136038,61000,75038,0,0,0,0,0,0,0,0,0,0,0,0,0,75038,
3002,歐格,136000,61000,75000,0,0,0,0,0,0,8,5008,5000,8,0,0,0,75008,
2540,愛山林,242000,171000,71000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,72000,
00943,兆豐電子高息等權,305000,52000,253000,0,0,0,0,0,0,-181734,0,0,0,58000,239734,-181734,71266,
2701,萬企,76000,5000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,71000,
2397,友通,144000,75000,69000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,70000,
1598,岱宇,150033,78000,72033,0,0,0,0,0,0,-3000,4000,7000,-3000,0,0,0,69033,
9937,全國,70000,2000,68000,0,0,0,0,0,0,517,3000,3000,0,517,0,517,68517,
1529,樂事綠能,148000,81000,67000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,68000,
5515,建國,197000,114400,82600,0,0,0,0,11000,-11000,-5000,6000,11000,-5000,0,0,0,66600,
1110,東泥,84000,18000,66000,0,0,0,0,0,0,0,3000,3000,0,0,0,0,66000,
1459,聯發,84000,18000,66000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,65000,
3705,永信,94000,29000,65000,0,0,0,0,0,0,-30,0,0,0,4000,4030,-30,64970,
1220,台榮,65000,3000,62000,0,0,0,0,0,0,0,0,0,0,0,0,0,62000,
1762,中化生,0,4000,-4000,0,0,0,0,0,0,64989,64989,0,64989,0,0,0,60989,
2534,宏盛,259000,205000,54000,0,0,0,0,0,0,6000,11000,5000,6000,0,0,0,60000,
2524,京城,67000,7000,60000,0,0,0,0,0,0,0,2000,2000,0,0,0,0,60000,
1903,士紙,109000,48000,61000,0,0,0,0,0,0,-1984,3000,4984,-1984,0,0,0,59016,
2905,三商,239000,185000,54000,0,0,0,0,0,0,4000,7000,3000,4000,0,0,0,58000,
6965,中傑-KY,61000,3000,58000,0,0,0,0,0,0,0,0,0,0,0,0,0,58000,
6722,輝創,60000,1000,59000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,58000,
2613,中櫃,141000,83015,57985,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,56985,
3416,融程電,115114,82000,33114,0,0,0,0,0,0,23031,169,6113,-5944,30080,1105,28975,56145,
1477,聚陽,1290001,1335340,-45339,0,0,0,303000,205903,97097,4368,4000,4000,0,37171,32803,4368,56126,
00908,富邦入息REITs+,18000,0,18000,0,0,0,0,0,0,36041,0,0,0,38000,1959,36041,54041,
2832,台產,81000,29000,52000,0,0,0,0,0,0,2000,2000,0,2000,0,0,0,54000,
6592,和潤企業,198000,144000,54000,0,0,0,0,0,0,-287,1076,1363,-287,0,0,0,53713,
00648R,元大S&P500反1,4000,0,4000,0,0,0,0,0,0,49250,0,0,0,156000,106750,49250,53250,
1455,集盛,211000,152000,59000,0,0,0,0,0,0,-6494,7000,13494,-6494,0,0,0,52506,
6531,愛普*,388698,351465,37233,0,0,0,30000,4000,26000,-11089,3000,8000,-5000,12000,18089,-6089,52144,
2923,鼎固-KY,65000,0,65000,0,0,0,0,0,0,-14000,0,14000,-14000,0,0,0,51000,
2506,太設,57000,4000,53000,0,0,0,0,0,0,-2000,2000,4000,-2000,0,0,0,51000,
006206,元大上證50,0,31000,-31000,0,0,0,0,0,0,81919,0,0,0,86981,5062,81919,50919,
2509,全坤建,65000,9000,56000,0,0,0,0,0,0,-6000,1000,7000,-6000,0,0,0,50000,
1473,台南,56000,6000,50000,0,0,0,0,0,0,0,2000,2000,0,0,0,0,50000,
00739,元大MSCI A股,1000,23000,-22000,0,0,0,0,0,0,71553,0,0,0,112251,40698,71553,49553,
2488,漢平,93022,44000,49022,0,0,0,0,0,0,0,0,0,0,0,0,0,49022,
6790,永豐實,67000,24000,43000,0,0,0,0,0,0,5750,6000,0,6000,0,250,-250,48750,
00972,野村日本動能高息,0,4000,-4000,0,0,0,0,0,0,52011,0,0,0,77113,25102,52011,48011,
1531,高林股,56000,8000,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,48000,
2029,盛餘,71000,22000,49000,0,0,0,0,0,0,-1000,2000,3000,-1000,0,0,0,48000,
6409,旭隼,786659,739479,47180,0,0,0,0,1000,-1000,1095,0,0,0,7250,6155,1095,47275,
2107,厚生,75061,26000,49061,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,47061,
5007,三星,59000,13000,46000,0,0,0,0,0,0,1000,2000,1000,1000,0,0,0,47000,
9906,欣巴巴,56000,11000,45000,0,0,0,0,0,0,2000,3000,1000,2000,0,0,0,47000,
910861,神州-DR,72000,25000,47000,0,0,0,0,0,0,0,0,0,0,0,0,0,47000,
4137,麗豐-KY,93000,48000,45000,0,0,0,0,0,0,1117,3000,1883,1117,0,0,0,46117,
5285,界霖,127000,81000,46000,0,0,0,0,0,0,0,0,0,0,0,0,0,46000,
2373,震旦行,49000,3000,46000,0,0,0,0,0,0,0,0,0,0,0,0,0,46000,
2527,宏璟,118000,62000,56000,0,0,0,0,323,-323,-10000,1000,11000,-10000,0,0,0,45677,
6794,向榮生技,70000,25000,45000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,45000,
6606,建德工業,48000,5000,43000,0,0,0,0,0,0,2000,2000,0,2000,0,0,0,45000,
3419,譁裕,131000,87000,44000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,44000,
1109,信大,49000,5000,44000,0,0,0,0,0,0,-59,0,59,-59,0,0,0,43941,
2211,長榮鋼,273000,191000,82000,0,0,0,0,38663,-38663,540,0,1,-1,541,0,541,43877,
2704,國賓,64000,42000,22000,0,0,0,0,0,0,21000,22000,1000,21000,0,0,0,43000,
5531,鄉林,253000,215000,38000,0,0,0,0,0,0,5000,13000,8000,5000,0,0,0,43000,
5907,大洋-KY,82000,25000,57000,0,0,0,0,0,0,-14000,0,14000,-14000,0,0,0,43000,
3545,敦泰,600093,567000,33093,0,0,0,5000,0,5000,4135,0,0,0,17845,13710,4135,42228,
2228,劍麟,83036,42000,41036,0,0,0,0,0,0,-33,1000,1033,-33,0,0,0,41003,
3321,同泰,88000,47000,41000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,41000,
9925,新保,84000,43000,41000,0,0,0,0,0,0,0,0,0,0,0,0,0,41000,
4564,元翎,176000,124000,52000,0,0,0,0,0,0,-11000,2000,13000,-11000,0,0,0,41000,
7722,LINEPAY,66524,25253,41271,0,0,0,0,0,0,-516,320,0,320,0,836,-836,40755,
7750,新代,421078,354400,66678,0,0,0,0,0,0,-26532,18159,26864,-8705,9800,27627,-17827,40146,
4106,雃博,38000,3000,35000,0,0,0,0,0,0,5025,5025,0,5025,0,0,0,40025,
5607,遠雄港,143000,114000,29000,0,0,0,0,0,0,11000,11000,0,11000,0,0,0,40000,
2013,中鋼構,63000,18000,45000,0,0,0,0,0,0,-5025,0,5000,-5000,0,25,-25,39975,
6215,和椿,861111,780000,81111,0,0,0,0,0,0,-42073,0,2000,-2000,21693,61766,-40073,39038,
2305,全友,802018,749000,53018,0,0,0,0,1000,-1000,-13000,0,13000,-13000,0,0,0,39018,
1614,三洋電,43000,5000,38000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,39000,
6958,日盛台駿,45000,7000,38000,0,0,0,0,0,0,0,5000,5000,0,0,0,0,38000,
2028,威致,85000,39000,46000,0,0,0,0,0,0,-8000,3000,11000,-8000,0,0,0,38000,
4108,懷特,48000,9000,39000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,38000,
4569,六方科-KY,74000,37000,37000,0,0,0,0,0,0,743,1000,257,743,0,0,0,37743,
3003,健和興,247078,213051,34027,0,0,0,0,0,0,3447,4123,676,3447,0,0,0,37474,
2430,燦坤,36000,701,35299,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,36299,
00728,第一金工業30,46000,82000,-36000,0,0,0,0,0,0,72257,0,0,0,195736,123479,72257,36257,
9905,大華,41000,4000,37000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,36000,
5525,順天,45000,5000,40000,0,0,0,0,0,0,-4000,0,4000,-4000,0,0,0,36000,
2012,春雨,43000,7000,36000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,36000,
1530,亞崴,45000,7000,38000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,36000,
1713,國化,104000,68000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,
5522,遠雄,359138,314000,45138,0,0,0,0,32000,-32000,22000,83000,53000,30000,0,8000,-8000,35138,
